Time,FP_FrontRight_Fx,FP_FrontRight_Fy,FP_FrontRight_Fz,
0.01,-7.04858e-12,-53.3475,7.04858e-12,
0.02,-7.04858e-12,-45.8858,7.04858e-12,
0.03,-7.04858e-12,-39.4676,-1.42109e-11,
0.04,7.10543e-12,-33.9468,5.68434e-14,
0.05,7.10543e-12,-29.1981,5.68434e-14,
0.06,7.10543e-12,-25.1134,5.68434e-14,
0.07,7.10543e-12,-21.5999,5.68434e-14,
0.08,680.321,-18209.6,8005.11,
0.09,2166.85,-76664.7,4677.59,
0.1,22236.4,-42983.6,20373.7,
0.11,44565,-98704.4,-2359.02,
0.12,50489.1,-102667,-16205.4,
0.13,4709.37,-99432.2,-9473.14,
0.14,12609.4,-99622.3,-3788.29,
0.15,33666.5,-101876,-37324.8,
0.16,-17316.9,-95687.5,12717.6,
0.17,-15023.7,-112965,20071.5,
0.18,-8413.04,-107389,31697.1,
0.19,1893.07,-116858,-13090.4,
0.2,13327.6,-111920,-30201.7,
0.21,12488.2,-108217,-13101.9,
0.22,-2926.78,-118797,-5635.83,
0.23,-12638.9,-92545.4,-2187.29,
0.24,-8917.08,-106640,-4649.12,
0.25,-32179.2,-108572,36542.4,
0.26,-27425.1,-104594,30552.5,
0.27,-40974.9,-100476,11223.8,
0.28,-23704.6,-106596,22851.8,
0.29,-18031.7,-88472.6,17486.5,
0.3,-15219.3,-92450.2,11799,
0.31,-11942.2,-82820.6,9261.76,
0.32,-2958.24,-101840,-4420.67,
0.33,1700.93,-91222.1,-4146.43,
0.34,3058.82,-112528,-5840.62,
0.35,103.445,-108687,-3463.54,
0.36,572.753,-106499,15448.3,
0.37,-11137.4,-93830.7,28663.5,
0.38,3123.83,-90622.1,2980.76,
0.39,4343.33,-80652.1,-2058.02,
0.4,-2491.66,-84549.6,2540.13,
0.41,1450.19,-89974.9,1293.73,
0.42,8476.54,-108223,-38024.7,
0.43,1904.98,-106875,-15281.1,
0.44,10818.9,-92921,-9458.13,
0.45,8753.49,-111748,-7594.05,
0.46,4267.35,-101826,47718,
0.47,-3277.95,-90562.3,42244.2,
0.48,-21936.6,-92684.6,43075.4,
0.49,4856.66,-89390.4,43103.2,
0.5,4937.27,-82120.9,36033.5,
0.51,7495.83,-106405,31176.9,
0.52,10579.1,-104544,28255.1,
0.53,13391.9,-99297.5,25170.8,
0.54,17001,-94578.2,23326.8,
0.55,17016.7,-84554.6,20351.1,
0.56,20208.8,-89951.8,-2912.78,
0.57,20843.2,-73864.7,-1114.02,
0.58,500.129,-98317.4,-4592.52,
0.59,5427.75,-66392.8,6359.88,
0.6,-9893.01,-67326.7,-6255.01,
0.61,-8606.79,-77064.8,-6403.64,
0.62,-767.924,-53863.8,-4080.63,
0.63,7400.26,-108243,-33685.4,
