Time,FP_FrontLeft_Fx,FP_FrontLeft_Fy,FP_FrontLeft_Fz,
0.01,-7.04858e-12,-53.3475,0,
0.02,-7.04858e-12,-45.8858,0,
0.03,-7.04858e-12,-39.4676,0,
0.04,0,-33.9468,0,
0.05,0,-29.1981,0,
0.06,0,-79.3269,0,
0.07,-4114.88,-46926.9,50274.2,
0.08,-10924,-75261.2,42189,
0.09,-8660.82,-68549.3,29004.4,
0.1,-20751.7,-90020,22678.5,
0.11,-35872.9,-94898.3,12717.9,
0.12,-44802.2,-85633.9,-3731.63,
0.13,-53226.3,-96437.4,-120.991,
0.14,-50764.8,-107253,7849.25,
0.15,-47819.6,-102726,-24821.8,
0.16,-47417.6,-93986.4,-27634.5,
0.17,-33284.9,-63572.9,-26005.8,
0.18,-15831.9,-90397,-36413.8,
0.19,-11377,-101964,-23301.9,
0.2,6135.89,-90758.1,-8392.17,
0.21,-33214.5,-96325,-16268.5,
0.22,-33062.5,-111643,-20498.8,
0.23,-24304.1,-111914,-16745.5,
0.24,-18298,-111693,-15770.9,
0.25,-16755.6,-106318,-12342.8,
0.26,-8400.02,-85968.6,-14351.3,
0.27,-6490.31,-85373.9,-10113.6,
0.28,-5891.2,-98990.2,-33638.9,
0.29,-21322.9,-85940.1,3803.24,
0.3,-17119.5,-99118.7,2212.87,
0.31,15264.9,-90924.1,-5631.99,
0.32,3233.58,-117575,15580.3,
0.33,21755.4,-74916.4,-50.0759,
0.34,-7422.2,-81564.4,-14392.1,
0.35,-7502.73,-97143.6,-12036.8,
0.36,-8512.27,-98723.5,-14626.8,
0.37,-9993.88,-95210.3,-10069.1,
0.38,-9339.99,-79690.1,-7765.91,
0.39,-11485.2,-79978.7,-6038.86,
0.4,-10283.6,-96761.8,-4021.42,
0.41,-15839.2,-101711,6270.36,
0.42,-4176.27,-92290.8,9272.36,
0.43,-8900.58,-97133.7,5157.55,
0.44,-37035.3,-120214,2333.96,
0.45,-42051.1,-98686.2,1012.99,
0.46,-36949,-107442,-2862.84,
0.47,-28041.5,-104261,-4380.29,
0.48,-23321.8,-112580,-5281.68,
0.49,-18435.8,-111629,-5360.05,
0.5,-15743.2,-107481,-4071.36,
0.51,-11503.3,-99845.7,-5606.83,
0.52,-7790.08,-87612.6,-8435.96,
0.53,-34936.2,-97434.3,-11246.6,
0.54,-57881.9,-117581,-17619.5,
0.55,-47674.5,-99931.6,-14481.8,
0.56,-45969.3,-93703.2,4969.98,
0.57,-28690.8,-103449,-1531.33,
0.58,-32931.2,-113740,-7453.16,
0.59,-33500,-100718,-7236.56,
0.6,-31999.8,-109405,-2040.44,
0.61,-27076.4,-105515,-6292.86,
0.62,-16009.2,-97373.4,-35944.6,
0.63,2434.02,-92679.5,-49478.9,
0.64,-5654.45,-93358.9,-40781.8,
0.65,-16005.4,-96528,-12727.9,
0.66,8127.8,-98954.8,-18245.5,
0.67,9959.47,-111587,-21492,
0.68,11768.8,-107485,-21237.5,
0.69,-2253.24,-97692.6,-21078.1,
0.7,19043.2,-70724.2,2237.23,
0.71,-9890.41,-72616.8,4971.74,
0.72,-144.774,-103504,-10868.5,
0.73,1314.22,-73694.6,-17450,
0.74,952.604,-100863,-36343.2,
0.75,-2436.6,-80304.9,-17722,
0.76,-31518.4,-96049.6,-21833.2,
0.77,-9921.71,-108890,-10164.5,
0.78,-16305.3,-110025,-7793.24,
0.79,-14639.8,-107374,-4397.29,
0.8,-12862.7,-107375,-1835.24,
0.81,-11895.9,-98855.7,-493.853,
0.82,-25590.3,-110983,-4000.54,
0.83,-32644.6,-82326.7,-1360.85,
0.84,-26665.4,-86250.6,4259.08,
0.85,-26270,-98477.4,1830.78,
0.86,-67278.7,-81258.2,-4957.05,
0.87,-52735.3,-109496,-33307,
0.88,-47386.4,-102606,-17350.5,
0.89,-44405.3,-90161.1,-20366.3,
0.9,-37914.3,-95971.1,-13518.5,
0.91,-5054.55,-115097,-9850.05,
0.92,-3974.92,-103993,-18786.7,
0.93,-4291.75,-103634,-12104.7,
0.94,-5903.94,-112184,-17805,
0.95,-522.041,-118879,-19040,
0.96,-1901.84,-110479,-43675.5,
0.97,2684.7,-100729,-27345.2,
0.98,-3814.25,-106666,-26681,
0.99,-5820.21,-96777.9,7219.7,
1,1125.03,-106074,30963.1,
1.01,672.417,-101196,22776.5,
1.02,-3500.86,-104642,-1525.04,
1.03,4987.24,-107000,24726.9,
1.04,880.177,-109403,25511.1,
1.05,-17950.1,-114503,40102.9,
1.06,-21174,-109402,32099.9,
1.07,-27983.5,-105597,46199.5,
1.08,-24026.5,-100298,40769.8,
