Time,FP_FrontRight_Fx,FP_FrontRight_Fy,FP_FrontRight_Fz,
0.01,-7.04858e-12,-52.5497,7.04858e-12,
0.02,-7.04858e-12,-45.1996,7.04858e-12,
0.03,0,-38.8773,-1.42109e-11,
0.04,7.10543e-12,-33.4391,5.68434e-14,
0.05,7.10543e-12,-28.7614,5.68434e-14,
0.06,7.10543e-12,-24.7377,5.68434e-14,
0.07,-1.39971e-09,-25491.9,-24819.8,
0.08,1466,-2932.54,-56333.5,
0.09,29837.6,-62298,-63811.2,
0.1,-14604.6,-85919.4,-20745.3,
0.11,44515.9,-98572.8,-49880.6,
0.12,22451.2,-120389,-44981.4,
0.13,10509,-98268.4,-50146.7,
0.14,12579.5,-95909.7,-34141.5,
0.15,61270.6,-96523.8,-586.055,
0.16,36542.9,-105628,-7227.22,
0.17,42332.3,-92906.9,-12717.2,
0.18,63934.6,-99343.8,-26844.5,
0.19,65012.3,-112462,-10192.4,
0.2,42155.9,-111262,-10276.3,
0.21,32661.4,-107812,-10801.2,
0.22,23627.4,-99866.9,-11045.6,
0.23,20825.3,-89936.1,-12793.8,
0.24,18420.6,-103904,-12094.5,
0.25,42697.1,-95581.3,2925.96,
0.26,29130.7,-101695,21399.4,
0.27,23406.4,-100394,18290.6,
0.28,12926.6,-103124,3028.84,
0.29,8700.76,-99793.3,706.573,
0.3,7312.69,-80041.7,1009.59,
0.31,-6008.47,-78510.3,-80.7086,
0.32,-9712.96,-96531.8,-4782.97,
0.33,5404.94,-93953.2,-8058.51,
0.34,6264.1,-102676,-13500.6,
0.35,-10066.8,-96041.7,-771.258,
0.36,-11422.5,-111917,5149.84,
0.37,-6824.17,-99945.9,9932.43,
0.38,29928.5,-94887.8,-10544.4,
0.39,25213,-99051.4,7195.25,
0.4,36943.5,-99450.4,12474.1,
0.41,5891.12,-105817,44693.3,
0.42,-11136,-97292.2,16314.6,
0.43,-8116.65,-87859.2,21084.4,
0.44,-29638.4,-116664,-12934,
0.45,-26169.8,-90355.1,-4117.19,
0.46,-16728.6,-105431,-56719.6,
0.47,-17143.6,-102600,-50259,
0.48,-18246.8,-119084,-79091.3,
0.49,-28167.1,-115278,-50537.9,
0.5,-61338.3,-89357.3,-63487.5,
0.51,-60638.4,-107155,-46551.1,
0.52,-65558.2,-102083,-34117.1,
0.53,-84039,-100593,-15145.1,
0.54,-103254,-95838,-11128.1,
0.55,-88786.7,-79203.6,-9758.87,
0.56,-58499.1,-103377,9195.37,
0.57,-87627,-100570,25599.4,
0.58,-83240.4,-87786.8,22472.3,
0.59,-97946.3,-85273.8,19867.3,
0.6,-99493.5,-87346.9,18114.9,
0.61,-98036.2,-70999.5,23411.8,
0.62,-72105.8,-101409,17842.3,
0.63,-60698.9,-90347.7,35697.1,
0.64,-65155.6,-71710.8,16907,
0.65,-60495.8,-97595.9,9123.06,
0.66,-94659.9,-38748.7,3773.74,
0.67,-77996.6,-94226.9,7317.48,
0.68,-61903.1,-87445,5016.12,
0.69,3298.39,-98572.8,-56.6614,
0.7,-383.327,-104778,-106.875,
0.71,9568.33,-92672.1,-3309.78,
0.72,26665.6,-106347,-10778.2,
0.73,18780.3,-104382,-453.851,
0.74,8914.21,-115336,-929.526,
0.75,-47272,-110240,23181,
0.76,-39633.6,-101931,29709.3,
0.77,-34462.4,-79502.6,13037.2,
0.78,-13084.4,-91670.7,13127.1,
0.79,-15042.4,-90562.2,8861.65,
0.8,-4216.27,-65444.8,3008.67,
0.81,-6187.1,-76893.5,22621.3,
0.82,-11238.3,-81239.2,16128,
0.83,-7920.69,-78262.7,13727.6,
0.84,-12416.4,-104788,7949.18,
0.85,-20680.6,-81536.1,19419.5,
0.86,-15126.3,-83121.3,19489.2,
0.87,-16482.5,-97547.6,16074.4,
0.88,-12646.8,-102859,16128,
0.89,-11391.7,-102979,8009.21,
0.9,-12889.5,-99359.3,6047.49,
0.91,-13602.6,-98105.3,3928.07,
0.92,-13453.8,-92783.9,1433.83,
0.93,-10845,-57850,5840.75,
0.94,483.994,-107729,-10545.6,
0.95,-7651.94,-96746.5,-10479.1,
0.96,-7824.38,-104297,-7690.41,
0.97,-21344.8,-102470,-7796.01,
0.98,-29656.7,-97448.9,9643.75,
0.99,-26654.4,-107578,15649.7,
1,-24451.9,-104078,14840.2,
1.01,-4185.77,-83863.2,13321.1,
1.02,-10358.4,-99749.2,13701.2,
1.03,8979.93,-105559,20188.7,
1.04,6494.56,-91324,18493.8,
1.05,18097.6,-74814.6,-1715.34,
1.06,-7135.9,-110952,-13705.5,
1.07,19497,-107626,20146.5,
1.08,29657.1,-115195,12634.8,
1.09,50014.3,-89072.4,-10007.1,
1.1,3105.22,-99273.4,-28655.2,
1.11,1373.44,-94786.5,-12978.3,
1.12,2256.53,-102103,-11317.4,
1.13,8463.61,-102367,4671.73,
1.14,4260.81,-77863.1,577.366,
1.15,3336.53,-96508.8,331.891,
1.16,-8565.63,-100615,-1669.71,
1.17,-5679.34,-112395,-9091.92,
1.18,-4711.74,-111541,9342.42,
1.19,-139.279,-107902,4179.77,
1.2,1347.98,-101005,1041.26,
1.21,2678.99,-107330,-402.539,
1.22,-921.179,-107510,-2306.46,
1.23,-5329.65,-102664,-3338.89,
1.24,-4308.89,-88473.4,-4100.69,
1.25,-6656.5,-112401,-3640.26,
1.26,771.108,-110302,3688.93,
1.27,-4779.66,-113645,-2015.94,
1.28,-605.038,-112304,-297.236,
1.29,3611.83,-109406,2792.35,
1.3,8004.93,-107583,6226.02,
1.31,9133.43,-98872.4,7628.91,
1.32,8232.98,-85755.1,6098.4,
1.33,4950.32,-113356,7998.74,
1.34,6124.11,-109206,5644.5,
1.35,8881.1,-106203,2186,
1.36,14127.2,-97877.9,2936.66,
1.37,23668.4,-96065.4,27838.9,
1.38,20188.4,-99879.7,14236.3,
1.39,5954.58,-98062.5,19368.9,
1.4,4823.2,-115220,16689.2,
1.41,16547.5,-87928.2,-7300.86,
1.42,15337.9,-92685.2,-14456,
1.43,8716.12,-99556.2,-10468.1,
1.44,-313.531,-102512,2352.77,
1.45,-661.25,-80746.9,3191.58,
1.46,3982.08,-80376.9,-4587.34,
1.47,5279.56,-91236.9,-371.179,
1.48,11700.3,-103131,-17544.3,
1.49,13780.8,-109825,3803.88,
1.5,64329.4,-113749,32420.4,
1.51,52002.2,-95974.4,26805,
1.52,29621.1,-105511,13746.5,
1.53,21494.6,-92049.8,10771.7,
1.54,19296.7,-110316,10911.2,
1.55,17104.2,-92158.2,9301.45,
1.56,13650,-89866.6,-10865.7,
1.57,11271.9,-112326,-13066.7,
1.58,11289,-107055,-15563.1,
1.59,9489.99,-94441.6,-12866.3,
1.6,11328.1,-110219,-12063.5,
1.61,14461.7,-105480,-7258.19,
1.62,15420.7,-95117.3,-5608.19,
1.63,16937.1,-109335,413.209,
1.64,11629.8,-108558,1808.54,
