Time,FP_RearRight_Fx,FP_RearRight_Fy,FP_RearRight_Fz,
0.01,7.04858e-12,-54.1573,7.04858e-12,
0.02,7.04858e-12,-46.5824,7.04858e-12,
0.03,7.04858e-12,-40.0668,7.04858e-12,
0.04,7.04858e-12,-34.4622,0,
0.05,7.04858e-12,-29.6414,7.04858e-12,
0.06,7.04858e-12,-25.4947,7.04858e-12,
0.07,7.04858e-12,-21.9279,-1.42109e-11,
0.08,-23062.7,-51068.6,-6642.88,
0.09,2295.32,-104242,-31934.6,
0.1,-1763.44,-121725,-31927.8,
0.11,-20113.3,-111207,-39578.9,
0.12,-24554.9,-110538,-78270.5,
0.13,-13472.9,-110305,-66521.5,
0.14,-1479.87,-110944,-51145.3,
0.15,14181.6,-118944,-49192.6,
0.16,-2038.55,-110801,-77910.4,
0.17,21984.6,-95208.9,-73918.5,
0.18,26457.1,-107100,-77178.3,
0.19,23059.4,-109198,-83106,
0.2,52065.8,-93695.5,-99859.5,
0.21,50119.4,-81034.4,-92422.1,
0.22,49322.3,-75359.1,-81644.6,
0.23,58982.8,-79861.6,-84200,
0.24,58855.8,-86143.1,-77392.1,
0.25,57824.7,-86502,-72544.5,
0.26,59802.6,-82408.4,-68214.6,
0.27,62220.9,-87722.7,-65818.4,
0.28,87408.6,-99513.2,-58581.1,
0.29,76931.9,-91005.4,-44705.6,
0.3,42577.5,-116513,-23668.7,
0.31,36696.2,-92426.5,-19345.8,
0.32,18451.8,-115131,-4706.8,
0.33,19163.6,-102047,-2862.24,
0.34,13632,-104175,-4631.52,
0.35,8318.55,-93757,-4309.76,
0.36,9645.59,-92217.9,-9459.9,
0.37,53525.8,-119866,6960.25,
0.38,53243.6,-105556,10833.7,
0.39,45382.9,-92902.3,10777.4,
0.4,54547.5,-92627.4,-1998.51,
0.41,44464,-97192.7,-6689.39,
0.42,40981.8,-106211,-6012.19,
0.43,34631.6,-94424.8,-11894.8,
0.44,28206.8,-103019,-22289,
0.45,27856.3,-114421,-11333.3,
0.46,22816.9,-95739.4,-8814.66,
0.47,31351.5,-95794.8,11927.9,
0.48,-170.194,-76791.7,21890,
0.49,-4962.36,-79871.8,11490.3,
0.5,-8145.39,-81591.3,8005.26,
0.51,-7365.95,-65307.1,3517.27,
0.52,-29046.6,-86634.4,-12904.4,
0.53,30449.2,-113775,-8355.79,
0.54,24533.7,-104025,-11495,
0.55,8798.25,-98711.1,21720.6,
0.56,14955.3,-100542,12206.4,
0.57,-18837.9,-115788,-15860.8,
0.58,-15829.1,-96740.9,-13894.4,
0.59,-21482.4,-88710.4,-11551.3,
0.6,-4536.41,-110370,-4160.37,
0.61,-6430.57,-107103,1194.84,
0.62,-6886.18,-103026,6868.77,
0.63,-6552.78,-92271.4,7391.07,
0.64,-9340.92,-88535.2,3932.14,
0.65,-14303.5,-94432,30347.6,
0.66,-15723.8,-111613,24643.4,
0.67,-8814.08,-110245,23768.8,
0.68,-2484.59,-104331,20746.5,
0.69,-3932.05,-99540.7,20197.5,
0.7,-23039.6,-106720,273.387,
0.71,-20234.6,-105305,1274.38,
0.72,-17797.1,-96094.2,6353.45,
0.73,-5589.28,-126229,-832.842,
0.74,-8358.63,-112722,-690.913,
0.75,-11230.7,-102637,-6355.28,
0.76,-12467.9,-114850,-12630.6,
0.77,-3053.32,-111375,22423.9,
0.78,-62.5644,-102239,19435.4,
0.79,-6449.1,-108911,23326.6,
0.8,-11518,-108336,21716.8,
0.81,-15470,-103276,21884.9,
0.82,-13677.2,-94692.4,21865,
0.83,-24705.6,-109144,12539.8,
0.84,-13575.2,-97621.3,-2020.22,
0.85,-18012.5,-103948,-497.155,
0.86,-15716,-105797,1385.97,
0.87,-12415.6,-95214.9,1100.64,
0.88,-10628.1,-108452,1093.01,
0.89,-4778.96,-102240,-1442.34,
0.9,-508.21,-91494.4,558.098,
0.91,-2208.28,-102197,1603.86,
0.92,-1447.9,-94906.2,6373.18,
0.93,-677.089,-85561.7,8426.54,
0.94,-1432.78,-77195.5,7927.85,
0.95,6888.52,-118216,6594.14,
0.96,19032.1,-115126,36413.7,
0.97,10829.1,-86482.2,14607.8,
0.98,15810.1,-104331,8276.6,
0.99,9859.35,-118001,34473.1,
1,9286.54,-98230.7,20993.7,
1.01,14523.7,-99604.3,19029.6,
1.02,11080.8,-106560,5518.59,
1.03,11600.4,-101087,4849.61,
1.04,12909.4,-93805.5,3687.62,
1.05,14600,-88138.2,-12639.3,
1.06,34251.2,-94629.3,-5491.02,
1.07,-14563.1,-79992.9,-14035.2,
1.08,-11110.2,-82648.2,-11021.1,
1.09,-4833.55,-78897.8,-7677.88,
1.1,-6831.41,-93623,-2266.16,
1.11,-11339.9,-98446.7,-21206.8,
1.12,-21363.7,-90926.8,-34829.8,
1.13,1051.93,-97777,-28697.6,
1.14,751.507,-84517.4,-2094.99,
1.15,6148.44,-112677,-21135.8,
1.16,-2443.73,-108986,-6320.58,
1.17,38726.5,-103077,25084.7,
1.18,50085.8,-95976.3,17938.5,
1.19,-11520.2,-91976.3,17773.4,
1.2,-17068.5,-103982,18468.6,
1.21,-14390,-94686.4,15065.3,
1.22,-18018.6,-104134,6198.49,
1.23,-14866.6,-89390.6,4932.84,
1.24,-23472.1,-95799.6,10844.4,
1.25,-36032.6,-95171.1,14401.5,
1.26,-32843.3,-110671,19389.7,
1.27,-28130.6,-109768,20210.1,
1.28,-26325.4,-110479,22742.6,
1.29,-24309.6,-105114,24188.6,
1.3,-19163.5,-94955.4,22300.2,
1.31,-17527.6,-108807,18111.2,
1.32,-9735.01,-103732,17009.8,
1.33,-7699.75,-91179.8,13483.5,
1.34,-2846.1,-101659,-1657.38,
1.35,-1982.39,-110369,-1209.87,
1.36,-5730.61,-105303,-3549.12,
1.37,-4132.23,-91256.6,-4444.17,
1.38,-3193.97,-112337,-7249.31,
1.39,-43203.3,-94465.8,-31167.3,
1.4,-43430.3,-107616,-32486.1,
1.41,-47864.6,-102894,-21413.6,
1.42,-39294.9,-109509,-19297.4,
1.43,-30283.7,-103520,-21273.7,
1.44,-29545.4,-93411.5,-24761.2,
1.45,-27605.6,-99877.4,-25137.7,
1.46,-11334.1,-107497,-28008.2,
1.47,-14011.4,-95291.4,-25995.9,
1.48,-10890.5,-110618,-27220.7,
1.49,-22403.4,-102468,-9750.31,
1.5,-26525.7,-100566,9552.01,
1.51,-21621.9,-98571.6,13932.5,
1.52,-16577,-85053.5,11653.4,
1.53,-26674,-104681,52917.5,
1.54,-28763.2,-95931.1,55853.8,
1.55,-20071.6,-59003.1,50517.2,
1.56,-31626.8,-110906,47606.3,
1.57,-21973.1,-111614,42781.3,
1.58,-13589.1,-108739,38475.8,
1.59,-6774.56,-109200,34608.7,
1.6,-926.302,-105941,31973.6,
1.61,3196.93,-98806.7,28617.4,
1.62,2679.78,-90030.6,23098.4,
1.63,3410.91,-99988.7,22176.3,
1.64,2325.58,-97815.2,16760.9,
1.65,2319.27,-80532.9,13723.4,
1.66,-606.914,-101489,14337.9,
1.67,298.678,-86160.5,10118.5,
1.68,-3080.11,-91888.3,9021.99,
1.69,-15690.8,-120497,2501.48,
1.7,-27404.1,-114055,-6264.52,
1.71,-21284.4,-95632.8,-20076.5,
1.72,-53998.5,-104341,29941.5,
1.73,-45779.1,-87760.5,5838.53,
1.74,-41584.3,-74672.4,-4322.43,
1.75,-34017.4,-91984.2,-5045.75,
1.76,-28611.5,-88131.5,-7729.59,
1.77,-26555.7,-87665.3,-11683,
1.78,-24779.9,-85647.9,-15370.4,
1.79,-22172.9,-80694.3,-18189.9,
1.8,-19054.7,-73955.8,-17258.4,
1.81,-3700.4,-73299.2,-22854.9,
1.82,-9526.4,-78252.8,-21251.9,
1.83,-7108.7,-78686.1,-4610.52,
1.84,-3980.81,-97782.5,-12727.2,
1.85,12432.8,-115268,2275.49,
1.86,10046.6,-105107,1806.19,
1.87,6668.26,-109784,1499.85,
1.88,5344.11,-106662,1607.67,
1.89,3153.19,-101002,1401.1,
1.9,2434.56,-86022.3,13637,
1.91,5393.59,-111788,36712.4,
1.92,25840.7,-111591,45043.2,
1.93,1945.44,-87617.5,27337.9,
1.94,-17806.3,-104022,8277.56,
1.95,-10110.1,-102783,10096.4,
1.96,-9662.75,-99247.8,3427.06,
1.97,-11279.2,-106628,4398.2,
1.98,-16955.8,-100151,-7462.89,
1.99,-15062.3,-108783,-9050.58,
2,-15186.5,-107028,-12154.2,
2.01,-12105.5,-97073.3,-13823.9,
2.02,-12622.7,-104781,-11527.6,
2.03,-15328.7,-93435.3,-15160.6,
2.04,-2869.34,-87354.1,-15827.5,
2.05,-8819.45,-103804,-17857.4,
2.06,-4436.22,-110633,-16294.6,
2.07,-2211.25,-98019.9,-23749.8,
2.08,-6102.01,-87202.7,-4617.4,
2.09,-8208.76,-106570,-14003.1,
2.1,-18333.2,-113228,-3505.44,
2.11,-25691,-111644,-8656.99,
2.12,-40079,-103757,-23907.2,
2.13,-63372.3,-104918,-1131.43,
2.14,-66343.5,-93264,-7576.99,
2.15,-65007.9,-85596.5,-5337.56,
2.16,-63060.9,-80860.4,-1441.1,
2.17,-60772.8,-73248.2,74.2277,
2.18,-57203.8,-71632.7,-1338.01,
2.19,-71044.6,-95540.9,-548.603,
2.2,-56599.7,-67273.7,-742.949,
2.21,-58632.5,-80757,-4994.04,
2.22,-18626.3,-103764,-6347.13,
2.23,6684.51,-109490,-5554.65,
2.24,6808.21,-104456,-8465.27,
2.25,-6090.36,-93948.7,11179.2,
2.26,-34271.2,-96241.6,7183.06,
2.27,-29821.6,-101466,9006.34,
2.28,-24550.9,-89359.3,9360.26,
2.29,-24122.9,-93292.3,8840.02,
2.3,-20595.1,-71049.4,7332.47,
2.31,-18850.2,-77125.3,5135.87,
2.32,5708.8,-92773.5,-548.981,
2.33,-10127.5,-98154.5,11532.3,
2.34,-12298.9,-106563,5385.95,
2.35,24059.6,-102742,-10547.1,
2.36,20162.1,-105884,-5935.5,
2.37,22106.7,-100850,-5178.86,
2.38,22196.2,-92883.2,-5271.14,
2.39,18587.8,-98741.6,-1135.81,
2.4,14962.7,-93575,1801.38,
2.41,14381.7,-100180,4874.78,
2.42,11488.2,-94987.4,9165.03,
2.43,7922.2,-97248.4,11971.9,
2.44,17551.9,-105044,39946.4,
2.45,14839.6,-110364,38769.4,
2.46,12779.7,-106996,36581.4,
2.47,11560.8,-100838,32796.1,
2.48,11068.6,-95340.1,28774.4,
2.49,10331,-88165.5,25290.5,
2.5,-7498.97,-86491.3,-13791,
2.51,21961,-117883,-25053.9,
2.52,27481.3,-109790,-24100.3,
2.53,13735.8,-120853,-14242.3,
2.54,16402.6,-98513.8,-14406.6,
2.55,13005.3,-84554.2,4181.28,
2.56,8380.33,-83087.5,4374.8,
2.57,5101.13,-97182.3,1861.24,
2.58,4852.77,-81075.7,2107,
2.59,3042.64,-87020,304.87,
2.6,2185.54,-81330.9,-369.318,
2.61,2157.13,-73519.5,1183.57,
2.62,3647.7,-85377.8,4725.25,
2.63,5433.73,-90608.5,3518.16,
2.64,1179.46,-71099.1,10854.5,
2.65,34613.9,-108040,9025.17,
2.66,37823.9,-108367,12052.4,
2.67,31613.4,-107769,7349.14,
2.68,-3026.95,-100763,19825.2,
2.69,-2760.24,-97206.6,14187.6,
2.7,-1298.9,-102462,10636.6,
2.71,-5554.81,-93591.4,8526.23,
2.72,-1795.31,-104758,5063.09,
2.73,-2388.88,-97683.4,8919.49,
2.74,-1405.92,-90107.9,11825.3,
2.75,159.571,-84978.1,10573.7,
2.76,-7113.94,-96998.8,15554.4,
2.77,-5962.07,-104245,-2509.23,
2.78,-4216.32,-115257,-1856.61,
2.79,18860.3,-89360.6,33322.4,
2.8,11486.6,-84321.5,22680.9,
2.81,8839.41,-92139.8,-3534.21,
2.82,20946.5,-103654,-24892.2,
2.83,12549.6,-108771,-21156.3,
2.84,19447.7,-103557,-1518.91,
2.85,12721.1,-105552,7278.35,
2.86,-15618.2,-100006,13406.3,
2.87,-28043.4,-104981,58506.6,
2.88,-23467.2,-104582,49606.1,
2.89,-21385.9,-103209,43371.7,
2.9,-18709.9,-92384.5,37243.9,
2.91,768.093,-104623,33269.8,
2.92,-16396.7,-103521,33338.8,
2.93,-10888.2,-108834,30083.1,
2.94,-9913.06,-104058,28521.2,
2.95,-14027.8,-94697,20419.2,
2.96,-27595.9,-96586.8,38742.7,
2.97,-30196.1,-99671,32034.7,
2.98,-8351.79,-104423,68864.9,
2.99,-22319.4,-85524.4,-4007.21,
3,-34646.6,-83148.3,-20063.4,
3.01,4254.76,-82060.5,16149.2,
3.02,21248.6,-92781,10424.4,
3.03,17345.9,-96073.3,2773.77,
3.04,11779.9,-82618.3,7204.4,
3.05,878.319,-84633.7,10657.3,
3.06,-2883.14,-70259.3,10130.9,
