Time,FP_FrontLeft_Fx,FP_FrontLeft_Fy,FP_FrontLeft_Fz,
0.0101,-1.06866e-11,-57.7632,0,
0.0202,-1.06866e-11,-54.3608,0,
0.0303,-1.06866e-11,-51.1587,0,
0.0404,-1.06866e-11,-48.1452,0,
0.0505,-1.06866e-11,-45.3092,0,
0.0606,-1.06866e-11,-42.6402,0,
0.0707,-1.06866e-11,-40.1283,0,
0.0808,-1.06866e-11,-37.7644,0,
0.0909,-1.06866e-11,-35.5397,0,
0.101,-1.06866e-11,-33.446,0,
0.1111,-1.06866e-11,-31.4756,0,
0.1212,-1.06866e-11,-29.6213,0,
0.1313,-1.06866e-11,-27.8761,0,
0.1414,-1.06866e-11,-26.2338,0,
0.1515,-1.06866e-11,-24.6881,0,
0.1616,-1.06866e-11,-23.2335,0,
0.1717,-1.06866e-11,-21.8645,0,
0.1818,-1.06866e-11,-20.5762,0,
0.1919,-1.06866e-11,-19.3637,0,
0.202,-1.06866e-11,-18.2226,0,
0.2121,-1.06866e-11,-17.1487,0,
0.2222,-1.06866e-11,-16.1381,0,
0.2323,-1.06866e-11,-15.187,0,
0.2424,-1.06866e-11,-14.2919,0,
0.2525,-1.06866e-11,-13.4495,0,
0.2626,-1.06866e-11,-12.6567,0,
0.2727,-1.06866e-11,-11.9106,0,
0.2828,-1.06866e-11,-11.2085,0,
0.2929,-1.06866e-11,-10.5477,0,
0.303,-1.06866e-11,-9.92576,0,
0.3131,-1.06866e-11,-9.34049,0,
0.3232,-1.06866e-11,-8.78969,0,
0.3333,1.73423,6.41396,-0.0241155,
0.3434,2.91513,25.3707,-0.0144538,
0.3535,2.26525,27.4776,-0.00999622,
0.3636,1.92544,27.4152,-0.00797123,
0.3737,1.5809,27.5476,-0.00612833,
0.3838,1.20062,28.1008,-0.00920449,
0.3939,0.864242,28.454,-0.00921298,
0.404,0.589743,28.4723,-0.00861403,
0.4141,0.339167,28.432,-0.00728324,
0.4242,0.125616,28.2232,-0.00600575,
0.4343,-0.0687308,27.9772,-0.00474499,
0.4444,-0.287305,28.0131,0.00464441,
0.4545,-0.430617,27.5691,0.0159951,
0.4646,-0.525783,26.85,0.0262606,
0.4747,-0.589357,26.2955,0.0600004,
0.4848,-0.433913,25.7489,0.0701455,
0.4949,-0.329853,24.895,0.0642258,
0.505,-0.192661,24.4308,0.0524585,
0.5151,-0.0526351,24.0947,0.0367833,
0.5252,0.0759377,23.7574,0.0202652,
0.5353,0.197408,23.4553,-0.000388768,
0.5454,0.3385,23.3992,-0.0225274,
0.5555,0.482811,23.4353,-0.0365959,
0.5656,0.59986,23.2407,-0.0257717,
0.5757,0.688647,22.9921,0.03295,
0.5858,0.61147,22.7368,0.141549,
0.5959,0.44914,22.6347,0.160623,
0.606,0.248669,22.6228,0.14591,
0.6161,0.0574305,22.643,0.120233,
0.6262,-0.122164,22.6753,0.0884708,
0.6363,-0.288144,22.6815,0.0604862,
0.6464,-0.443774,22.6795,0.0366568,
0.6565,-0.591097,22.6751,0.0189363,
0.6666,-0.730347,22.6589,0.0131892,
0.6767,-0.859558,22.6187,0.0158686,
0.6868,-0.977425,22.5482,0.0268723,
0.6969,-1.08888,22.4839,0.0390612,
0.707,-1.19385,22.4261,0.0454662,
0.7171,-1.28954,22.3525,0.0465386,
0.7272,-1.37273,22.2795,0.0438299,
0.7373,-1.42885,22.2116,0.0450341,
0.7474,-1.47164,22.1472,0.0405695,
0.7575,-1.49784,22.0769,0.0371057,
0.7676,-1.50865,21.9952,0.0342802,
0.7777,-1.50922,21.9023,0.0340077,
0.7878,-1.49772,21.8051,0.0283751,
0.7979,-1.47467,21.6935,0.0242631,
0.808,-1.44628,21.5822,0.0225051,
0.8181,-1.41334,21.4669,0.0181382,
0.8282,-1.3815,21.3628,0.0132625,
0.8383,-1.35114,21.2563,0.00615942,
0.8484,-1.32392,21.1617,-0.000295703,
0.8585,-1.30124,21.0658,-0.0070056,
0.8686,-1.28113,20.9687,-0.0130573,
0.8787,-1.26208,20.8919,-0.0303012,
0.8888,-1.25115,20.8211,-0.0375659,
0.8989,-1.24434,20.7715,-0.0436008,
0.909,-1.24194,20.7251,-0.0501422,
0.9191,-1.24237,20.6813,-0.0520408,
0.9292,-1.24719,20.6464,-0.0539202,
0.9393,-1.26342,20.6134,-0.051962,
0.9494,-1.29248,20.6117,-0.0572373,
0.9595,-1.32026,20.6023,-0.0564175,
0.9696,-1.35161,20.5917,-0.053395,
0.9797,-1.39377,20.6184,-0.0595701,
0.9898,-1.4346,20.6262,-0.0581318,
0.9999,-1.47928,20.6542,-0.0597011,
1.01,-1.51916,20.6763,-0.0619454,
1.0201,-1.55683,20.6877,-0.0595926,
1.0302,-1.59795,20.7225,-0.0662735,
1.0403,-1.63102,20.7339,-0.0632627,
1.0504,-1.66279,20.7556,-0.0664766,
1.0605,-1.6874,20.7711,-0.0703034,
1.0706,-1.7047,20.7724,-0.0718433,
1.0807,-1.71812,20.7781,-0.0754032,
1.0908,-1.72322,20.7719,-0.076452,
1.1009,-1.71988,20.757,-0.0808281,
1.111,-1.7126,20.7436,-0.0802679,
1.1211,-1.69934,20.7137,-0.0816033,
1.1312,-1.68329,20.6937,-0.0859266,
1.1413,-1.6625,20.6601,-0.0863624,
1.1514,-1.63859,20.6193,-0.0855732,
1.1615,-1.6141,20.5817,-0.0871112,
1.1716,-1.58915,20.539,-0.0867933,
1.1817,-1.56636,20.5098,-0.0928772,
1.1918,-1.54298,20.4709,-0.0889986,
1.2019,-1.52098,20.4437,-0.0915672,
1.212,-1.50251,20.4145,-0.0918427,
1.2221,-1.48607,20.3839,-0.0898593,
1.2322,-1.47552,20.368,-0.0936824,
1.2423,-1.4722,20.354,-0.092315,
1.2524,-1.47147,20.3432,-0.091202,
1.2625,-1.47796,20.3412,-0.0894914,
1.2726,-1.48746,20.3459,-0.0895454,
1.2827,-1.50298,20.3586,-0.0905434,
1.2928,-1.52195,20.3761,-0.0899005,
1.3029,-1.53927,20.3853,-0.0861559,
1.313,-1.56333,20.412,-0.0873722,
1.3231,-1.58721,20.4291,-0.0861026,
1.3332,-1.61059,20.4497,-0.083896,
1.3433,-1.63435,20.4779,-0.0859332,
1.3534,-1.65884,20.5,-0.0840108,
1.3635,-1.68014,20.5276,-0.084689,
1.3736,-1.69712,20.5441,-0.0843541,
1.3837,-1.70964,20.5573,-0.0859435,
1.3938,-1.72219,20.5671,-0.0846165,
1.4039,-1.72714,20.569,-0.0841364,
1.414,-1.73002,20.5766,-0.0888182,
1.4241,-1.72689,20.5729,-0.0862817,
1.4342,-1.71869,20.567,-0.089033,
1.4443,-1.71025,20.559,-0.0920977,
1.4544,-1.69267,20.5393,-0.090735,
1.4645,-1.67467,20.5154,-0.0926549,
1.4746,-1.65488,20.492,-0.0905944,
1.4847,-1.6344,20.4707,-0.0955852,
1.4948,-1.61341,20.4441,-0.0951273,
1.5049,-1.59085,20.4177,-0.0948754,
1.515,-1.56918,20.3944,-0.094889,
1.5251,-1.55333,20.3761,-0.0958572,
1.5352,-1.53916,20.358,-0.0955985,
1.5453,-1.52544,20.3419,-0.0960981,
1.5554,-1.51951,20.3339,-0.0968112,
1.5655,-1.51253,20.3195,-0.0935169,
1.5756,-1.5144,20.3239,-0.0945618,
1.5857,-1.51734,20.3253,-0.0944622,
1.5958,-1.52492,20.3336,-0.0940911,
1.6059,-1.53475,20.3373,-0.0913747,
1.616,-1.54949,20.3574,-0.0928375,
1.6261,-1.56546,20.3739,-0.0911531,
1.6362,-1.58287,20.3921,-0.0905091,
1.6463,-1.60297,20.4138,-0.0919478,
1.6564,-1.62007,20.4295,-0.0882336,
1.6665,-1.64101,20.458,-0.092022,
1.6766,-1.65722,20.4769,-0.0892278,
1.6867,-1.67222,20.4934,-0.0896024,
1.6968,-1.68283,20.5081,-0.0895816,
1.7069,-1.69337,20.5142,-0.0864587,
1.717,-1.69973,20.5247,-0.086648,
1.7271,-1.70261,20.5276,-0.0866843,
1.7372,-1.70158,20.53,-0.0863896,
1.7473,-1.69625,20.5225,-0.0852161,
1.7574,-1.69011,20.5198,-0.087787,
1.7675,-1.68017,20.5094,-0.0882393,
1.7776,-1.66329,20.4914,-0.0863886,
1.7877,-1.65222,20.4822,-0.0895185,
1.7978,-1.63133,20.4537,-0.0866184,
1.8079,-1.61584,20.4385,-0.0898736,
1.818,-1.59503,20.4111,-0.0861195,
1.8281,-1.57799,20.3925,-0.0867641,
1.8382,-1.56478,20.3858,-0.0912896,
1.8483,-1.54974,20.3644,-0.0895565,
1.8584,-1.53582,20.3437,-0.0864253,
1.8685,-1.52709,20.3364,-0.087107,
1.8786,-1.52225,20.3264,-0.0882454,
1.8887,-1.5182,20.3252,-0.0865429,
1.8988,-1.51938,20.3256,-0.0862754,
1.9089,-1.52157,20.3235,-0.0841262,
1.919,-1.53126,20.3413,-0.0870425,
1.9291,-1.53945,20.3414,-0.0836779,
1.9392,-1.5521,20.3561,-0.0824287,
1.9493,-1.56725,20.3741,-0.0837136,
1.9594,-1.58042,20.3892,-0.0824656,
1.9695,-1.59784,20.4108,-0.0834385,
1.9796,-1.61293,20.4313,-0.0831526,
1.9897,-1.62692,20.4451,-0.0840714,
1.9998,-1.6426,20.4692,-0.0863943,
2.0099,-1.65268,20.4781,-0.0854881,
2.02,-1.66418,20.4927,-0.0851254,
2.0301,-1.67095,20.5037,-0.0878955,
2.0402,-1.67475,20.5108,-0.0901971,
2.0503,-1.67604,20.5117,-0.0883728,
2.0604,-1.67487,20.5144,-0.0901318,
2.0705,-1.67016,20.5077,-0.0908671,
2.0806,-1.66386,20.503,-0.0906098,
2.0907,-1.65338,20.4894,-0.0890336,
2.1008,-1.64024,20.4736,-0.0888635,
2.1109,-1.6306,20.4711,-0.0941686,
2.121,-1.61366,20.4507,-0.093427,
2.1311,-1.60045,20.4304,-0.0911505,
2.1412,-1.58398,20.4151,-0.0895572,
2.1513,-1.57153,20.4027,-0.0929289,
2.1614,-1.55926,20.3858,-0.0905281,
2.1715,-1.54776,20.3751,-0.0929399,
2.1816,-1.53699,20.3599,-0.0915733,
2.1917,-1.53025,20.3523,-0.0907285,
2.2018,-1.52799,20.348,-0.0898887,
2.2119,-1.52545,20.3466,-0.0897987,
2.222,-1.52707,20.3487,-0.08949,
2.2321,-1.52964,20.3492,-0.0884374,
2.2422,-1.53765,20.3577,-0.0885795,
2.2523,-1.5439,20.3666,-0.0874051,
2.2624,-1.55481,20.3771,-0.0865365,
2.2725,-1.56417,20.3877,-0.0837608,
2.2826,-1.57733,20.4028,-0.0861078,
2.2927,-1.58802,20.4167,-0.0838556,
2.3028,-1.60229,20.4332,-0.0862926,
2.3129,-1.61321,20.4451,-0.0840473,
2.323,-1.62415,20.4603,-0.0864851,
2.3331,-1.6335,20.4756,-0.0880768,
2.3432,-1.64043,20.4807,-0.0877934,
2.3533,-1.64493,20.4862,-0.0862691,
2.3634,-1.64908,20.4967,-0.0897288,
2.3735,-1.64825,20.4954,-0.0894632,
2.3836,-1.64602,20.4941,-0.0895469,
2.3937,-1.64115,20.4896,-0.0898177,
2.4038,-1.63452,20.484,-0.0918187,
2.4139,-1.62657,20.4777,-0.0917921,
2.424,-1.61616,20.4628,-0.0907075,
2.4341,-1.60468,20.4513,-0.0893347,
2.4442,-1.59258,20.4388,-0.0891165,
2.4543,-1.5808,20.427,-0.091547,
2.4644,-1.56775,20.4114,-0.0907503,
2.4745,-1.55855,20.3968,-0.0888711,
2.4846,-1.54645,20.3851,-0.0879973,
2.4947,-1.5409,20.3778,-0.0890754,
2.5048,-1.53172,20.3679,-0.0871698,
2.5149,-1.52621,20.3615,-0.0884542,
2.525,-1.52424,20.3549,-0.0862217,
2.5351,-1.5228,20.3559,-0.0861442,
2.5452,-1.52489,20.3576,-0.0848198,
2.5553,-1.52865,20.3578,-0.0841767,
2.5654,-1.53316,20.3664,-0.0847087,
2.5755,-1.54082,20.3749,-0.0851965,
2.5856,-1.54929,20.3826,-0.0835379,
2.5957,-1.55863,20.3957,-0.0827771,
2.6058,-1.56871,20.4071,-0.0828611,
2.6159,-1.57752,20.417,-0.0832137,
2.626,-1.58854,20.4281,-0.0819999,
2.6361,-1.5972,20.4399,-0.0828285,
2.6462,-1.60729,20.457,-0.0858794,
2.6563,-1.61362,20.4662,-0.0856364,
2.6664,-1.6191,20.4729,-0.0879731,
2.6765,-1.62187,20.4756,-0.0867786,
2.6866,-1.62529,20.4832,-0.0911853,
2.6967,-1.62361,20.4805,-0.0883135,
2.7068,-1.62213,20.4839,-0.0904776,
2.7169,-1.61878,20.4784,-0.0909235,
2.727,-1.61043,20.4691,-0.0889635,
2.7371,-1.60419,20.4651,-0.091682,
2.7472,-1.59387,20.4513,-0.0900907,
2.7573,-1.58709,20.4477,-0.0930337,
2.7674,-1.57376,20.4255,-0.0869763,
2.7775,-1.56657,20.4188,-0.0895515,
2.7876,-1.55773,20.413,-0.0921031,
2.7977,-1.54764,20.4002,-0.0907114,
2.8078,-1.53984,20.3909,-0.0881509,
2.8179,-1.53313,20.3852,-0.0892763,
2.828,-1.52885,20.3799,-0.0913954,
2.8381,-1.52502,20.3723,-0.0883245,
2.8482,-1.52192,20.3664,-0.0857073,
2.8583,-1.52178,20.3697,-0.0869012,
2.8684,-1.52631,20.3744,-0.0872163,
2.8785,-1.52648,20.3742,-0.0859996,
2.8886,-1.53194,20.3815,-0.0854929,
2.8987,-1.53726,20.385,-0.0840708,
2.9088,-1.54679,20.4013,-0.0870473,
2.9189,-1.55253,20.4034,-0.0823956,
2.929,-1.55975,20.4103,-0.0824909,
2.9391,-1.56759,20.4242,-0.0832364,
2.9492,-1.57432,20.4267,-0.0822423,
2.9593,-1.58364,20.4409,-0.0844556,
2.9694,-1.5865,20.4463,-0.0826465,
2.9795,-1.59204,20.4536,-0.0838714,
2.9896,-1.59515,20.454,-0.0810508,
2.9997,-1.59676,20.4611,-0.0839617,
3.0098,-1.59853,20.4641,-0.0858653,
3.0199,-1.59715,20.4613,-0.0830837,
3.03,-1.59636,20.4663,-0.0861971,
3.0401,-1.59207,20.4575,-0.0854633,
3.0502,-1.58618,20.4564,-0.086462,
3.0603,-1.57776,20.4429,-0.0856931,
3.0704,-1.5727,20.4374,-0.0868183,
3.0805,-1.56456,20.4312,-0.0868943,
3.0906,-1.55536,20.4185,-0.0851532,
3.1007,-1.54885,20.4135,-0.0841722,
3.1108,-1.53928,20.402,-0.0869089,
3.1209,-1.53379,20.3943,-0.0861898,
3.131,-1.52498,20.3826,-0.0837785,
