Time,FP_RearRight_Fx,FP_RearRight_Fy,FP_RearRight_Fz,
0.01,7.04858e-12,-53.3475,7.04858e-12,
0.02,7.04858e-12,-45.8858,7.04858e-12,
0.03,7.04858e-12,-39.4676,-1.42109e-11,
0.04,7.04858e-12,-33.9468,7.04858e-12,
0.05,7.04858e-12,-29.1981,7.04858e-12,
0.06,7.04858e-12,-25.1134,7.04858e-12,
0.07,9.23137e-11,-30331.2,-9505.62,
0.08,1834.18,8628.55,-29369.7,
0.09,-1448.75,7324.17,-13457.2,
0.1,2679.35,-184.516,-3326.3,
0.11,38872.7,-27826,-9707.59,
0.12,59221.9,-51512.8,-7227.25,
0.13,111728,-60933.2,2201.88,
0.14,63627.4,-79335.6,5967.78,
0.15,68158.7,-107271,5629.25,
0.16,72484.5,-102311,-2063.24,
0.17,55104.9,-105559,-1198.03,
0.18,45669.8,-99693.1,-23369.7,
0.19,44214.3,-91523.6,5929.09,
0.2,29118.8,-106897,9120.29,
0.21,35959.4,-101425,-1579.69,
0.22,19488.5,-108467,7640.66,
0.23,27176.2,-110259,26997.7,
0.24,32209.7,-124360,8124.11,
0.25,13768.7,-109540,22394.3,
0.26,12012,-103935,18669.8,
0.27,10412.9,-95771.3,14865.7,
0.28,-1970.94,-94851.4,14438.4,
0.29,3789.54,-69397.8,10483.4,
0.3,2728.76,-49132.1,8525.04,
0.31,-11729.8,-81740.8,22732.6,
0.32,15235.1,-73478.3,19418.6,
0.33,7857.37,-80054.4,17354.2,
0.34,1881.27,-72821.9,17836.1,
0.35,7839.92,-82432.2,10992,
0.36,17825.8,-86513.2,24858.9,
0.37,15669.8,-111095,26329.5,
0.38,12173.9,-109099,21486.8,
0.39,9563.02,-112284,18008.6,
0.4,8841.16,-113219,14699.1,
0.41,9278.89,-117377,12207.1,
0.42,10004.4,-111320,9768.54,
0.43,12839.6,-108119,7213.4,
0.44,16739.8,-103067,4686.61,
0.45,19354.5,-120854,14320.3,
0.46,16311,-110148,12639.2,
0.47,10756.7,-103764,5357.18,
0.48,9245.84,-89664.2,4009.63,
0.49,5912.78,-111176,2559.82,
0.5,10542.4,-106872,8823.61,
0.51,4100.74,-91660,-1334.3,
0.52,4685.26,-109019,-5040.02,
0.53,631.947,-101082,-3078.45,
0.54,1756.65,-95263.9,-16734.4,
0.55,-433.973,-112385,-11266.8,
0.56,-14692.6,-113132,22780.6,
0.57,9750.13,-106512,25104.3,
0.58,-22181,-104722,24035.3,
0.59,-5419.55,-100829,3417.06,
0.6,-5590.96,-103572,7634.19,
0.61,-7005.32,-107838,6285.72,
0.62,-10044,-103858,10349.5,
0.63,-11022.1,-95320.8,14703.3,
0.64,-8646.35,-103007,18279.9,
0.65,-2235.02,-106472,18030.1,
0.66,2499.21,-103123,17134.5,
