Time,FP_RearRight_Fx,FP_RearRight_Fy,FP_RearRight_Fz,
0.0101,7.04858e-12,-57.7632,1.42109e-11,
0.0202,7.04858e-12,-54.3608,1.42109e-11,
0.0303,7.04858e-12,-51.1587,1.42109e-11,
0.0404,7.04858e-12,-48.1452,1.42109e-11,
0.0505,7.04858e-12,-45.3092,1.42109e-11,
0.0606,7.04858e-12,-42.6402,1.42109e-11,
0.0707,7.04858e-12,-40.1283,1.42109e-11,
0.0808,7.04858e-12,-37.7644,1.42109e-11,
0.0909,7.04858e-12,-35.5397,1.42109e-11,
0.101,7.04858e-12,-33.446,1.42109e-11,
0.1111,7.04858e-12,-31.4756,1.42109e-11,
0.1212,7.04858e-12,-29.6213,1.42109e-11,
0.1313,7.04858e-12,-27.8761,1.42109e-11,
0.1414,7.04858e-12,-26.2338,7.04858e-12,
0.1515,7.04858e-12,-24.6881,7.04858e-12,
0.1616,7.04858e-12,-23.2335,7.04858e-12,
0.1717,7.04858e-12,-21.8645,7.04858e-12,
0.1818,7.04858e-12,-20.5762,0,
0.1919,7.04858e-12,-19.3637,7.04858e-12,
0.202,7.04858e-12,-18.2226,7.04858e-12,
0.2121,7.04858e-12,-17.1487,7.04858e-12,
0.2222,7.04858e-12,-16.1381,7.04858e-12,
0.2323,7.04858e-12,-15.187,7.04858e-12,
0.2424,7.04858e-12,-14.2919,7.04858e-12,
0.2525,7.04858e-12,-13.4495,7.04858e-12,
0.2626,7.04858e-12,-12.6567,7.04858e-12,
0.2727,7.04858e-12,-11.9106,7.04858e-12,
0.2828,7.04858e-12,-11.2085,7.04858e-12,
0.2929,7.04858e-12,-10.5477,7.04858e-12,
0.303,7.04858e-12,-9.92576,7.04858e-12,
0.3131,7.04858e-12,-9.34049,7.04858e-12,
0.3232,7.04858e-12,-8.78969,7.04858e-12,
0.3333,7.04858e-12,-8.27133,7.04858e-12,
0.3434,7.04858e-12,-7.78349,7.04858e-12,
0.3535,7.04858e-12,-7.32438,7.04858e-12,
0.3636,7.04858e-12,-6.89231,7.04858e-12,
0.3737,7.04858e-12,-6.48568,7.04858e-12,
0.3838,7.04858e-12,-6.103,7.04858e-12,
0.3939,7.04858e-12,-5.74285,-1.42109e-11,
0.404,7.04858e-12,-5.40392,-1.42109e-11,
0.4141,7.04858e-12,-5.08494,-1.42109e-11,
0.4242,7.04858e-12,-4.78475,-1.42109e-11,
0.4343,7.04858e-12,-4.50224,-1.42109e-11,
0.4444,7.04858e-12,-4.23636,-1.42109e-11,
0.4545,7.04858e-12,-3.98615,-1.42109e-11,
0.4646,7.04858e-12,-3.75066,-1.42109e-11,
0.4747,7.04858e-12,-3.52905,-1.42109e-11,
0.4848,7.04858e-12,-3.32049,-1.42109e-11,
0.4949,7.04858e-12,-3.12421,-1.42109e-11,
0.505,7.04858e-12,-2.93948,-1.42109e-11,
0.5151,7.04858e-12,-2.76564,-1.42109e-11,
0.5252,7.04858e-12,-2.60203,-1.42109e-11,
0.5353,7.04858e-12,-2.44806,-1.42109e-11,
0.5454,7.04858e-12,-2.30316,-1.42109e-11,
0.5555,7.04858e-12,-2.16679,-1.42109e-11,
0.5656,7.04858e-12,-2.03845,-1.42109e-11,
0.5757,7.04858e-12,-1.91767,-1.42109e-11,
0.5858,7.04858e-12,-1.804,-1.42109e-11,
0.5959,7.04858e-12,-1.69702,-1.42109e-11,
0.606,7.04858e-12,-1.59635,-1.42109e-11,
0.6161,7.04858e-12,-1.5016,-1.42109e-11,
0.6262,7.04858e-12,-1.41244,-1.42109e-11,
0.6363,7.04858e-12,-1.32852,-1.42109e-11,
0.6464,7.04858e-12,-1.24955,-1.42109e-11,
0.6565,7.04858e-12,-1.17523,-1.42109e-11,
0.6666,7.04858e-12,-1.10528,-1.42109e-11,
0.6767,7.04858e-12,-1.03945,-1.42109e-11,
0.6868,7.04858e-12,-0.977504,-1.42109e-11,
0.6969,7.04858e-12,-0.919202,-1.42109e-11,
0.707,7.04858e-12,-0.864334,-1.42109e-11,
0.7171,7.04858e-12,-0.812697,-1.42109e-11,
0.7272,7.04858e-12,-0.764101,-1.42109e-11,
0.7373,7.04858e-12,-0.718366,-1.42109e-11,
0.7474,7.04858e-12,-0.675325,-1.42109e-11,
0.7575,7.04858e-12,-0.634819,-1.42109e-11,
0.7676,7.04858e-12,-0.596698,-1.42109e-11,
0.7777,7.04858e-12,-0.560822,-1.42109e-11,
0.7878,7.04858e-12,-0.527059,-1.42109e-11,
0.7979,7.04858e-12,-0.495284,7.04858e-12,
0.808,7.04858e-12,-0.46538,7.04858e-12,
0.8181,7.04858e-12,-0.437238,7.04858e-12,
0.8282,7.04858e-12,-0.410752,7.04858e-12,
0.8383,7.04858e-12,-0.385827,7.04858e-12,
0.8484,2.21204,17.7706,1.51798,
0.8585,7.87319,41.17,6.72114,
0.8686,11.5523,47.597,7.45196,
0.8787,13.7003,50.933,8.76131,
0.8888,13.8941,50.0762,9.16849,
0.8989,13.691,48.9622,9.64056,
0.909,13.0389,47.0987,9.79735,
0.9191,12.3182,45.0308,9.77128,
0.9292,11.3952,43.2117,9.73455,
0.9393,10.9165,40.7122,9.36526,
0.9494,10.4838,38.3154,8.99406,
0.9595,10.0683,36.0597,8.63757,
0.9696,9.66921,33.9369,8.29522,
0.9797,9.28596,31.939,7.96643,
0.9898,8.91791,30.0589,7.65068,
0.9999,8.56444,28.2894,7.34744,
1.01,8.22498,26.6242,7.05622,
1.0201,7.89898,25.057,6.77654,
1.0302,7.5859,23.5821,6.50795,
1.0403,7.28523,22.1941,6.25,
1.0504,6.99647,20.8878,6.00228,
1.0605,6.71916,19.6585,5.76437,
1.0706,6.45285,18.5015,5.5359,
1.0807,6.19708,17.4127,5.31648,
1.0908,5.95146,16.388,5.10576,
1.1009,6.11674,18.2088,5.5516,
1.111,6.1268,18.2025,5.74273,
1.1211,6.10008,18.1397,5.91658,
1.1312,5.95393,17.6976,5.86408,
1.1413,5.71794,16.6561,5.63165,
1.1514,5.49131,15.6759,5.40844,
1.1615,5.27366,14.7535,5.19407,
1.1716,5.06463,13.8854,4.9882,
1.1817,4.86389,13.0684,4.79049,
1.1918,4.67111,12.2996,4.60062,
1.2019,4.48597,11.576,4.41827,
1.212,4.30816,10.895,4.24315,
1.2221,4.13741,10.2541,4.07497,
1.2322,3.97342,9.65098,3.91345,
1.2423,3.81593,9.08337,3.75834,
1.2524,3.66468,8.54918,3.60938,
1.2625,3.51943,8.04645,3.46632,
1.2726,3.37994,7.57333,3.32893,
1.2827,3.24597,7.12807,3.19698,
1.2928,3.11731,6.70903,3.07027,
1.3029,2.99376,6.31467,2.94858,
1.313,2.8751,5.94353,2.83171,
1.3231,2.76114,5.59425,2.71947,
1.3332,2.6517,5.26554,2.61168,
1.3433,2.5466,4.95618,2.50817,
1.3534,2.44566,4.66505,2.40876,
1.3635,2.34873,4.39106,2.31328,
1.3736,2.25563,4.1332,2.22159,
1.3837,2.16623,3.89053,2.13354,
1.3938,2.08037,3.66215,2.04898,
1.4039,1.99791,3.44722,1.96776,
1.414,1.91873,3.24495,1.88977,
1.4241,1.84268,3.05459,1.81487,
