Time,FP_RearLeft_Fx,FP_RearLeft_Fy,FP_RearLeft_Fz,
0.01,7.04858e-12,-53.3475,0,
0.02,7.04858e-12,-45.8858,0,
0.03,7.04858e-12,-39.4676,0,
0.04,7.04858e-12,-33.9468,0,
0.05,7.04858e-12,-29.1981,0,
0.06,7.04858e-12,-79.3269,0,
0.07,-10862.1,-25259,162293,
0.08,11403.7,-59291.4,175481,
0.09,-912.168,-94669.1,180543,
0.1,-12860.7,-110357,199418,
0.11,4861.87,-94911.2,154093,
0.12,15350.9,-116871,138180,
0.13,-512.504,-99756.8,116822,
0.14,-25360.2,-111120,96907.7,
0.15,-44015.9,-105963,80126,
0.16,-61279,-94657.4,58333.8,
0.17,-80651,-73799.2,23072.9,
0.18,-74565.4,-93698.8,23735.1,
0.19,-68474.1,-95882.2,24076.7,
0.2,-62131.9,-96661.9,24181.3,
0.21,-55454,-95858.8,24771.5,
0.22,-46374.8,-91963.3,25305.1,
0.23,-37025,-88220.4,26105.4,
0.24,-29426.4,-80783.2,26375.2,
0.25,-23308.8,-73150.1,25562.9,
0.26,-21402.7,-87062.4,31942,
0.27,-812.517,-108389,40943.7,
0.28,3889.55,-108246,29024.3,
0.29,411.64,-106372,27780.5,
0.3,-3065.1,-94626.6,19387.2,
0.31,-9489.74,-109353,11774.3,
0.32,-15047.6,-109315,8914.2,
0.33,-18179.9,-104053,5089.38,
0.34,-18488.9,-92605.8,3950.79,
0.35,-33426.2,-110436,-2990.02,
0.36,-31393.4,-106598,-12755.9,
0.37,-20068.7,-107743,-15556,
0.38,-34073.6,-100369,-7413.23,
0.39,-29213,-112619,-4901.29,
0.4,-28510.4,-111941,-1099.33,
0.41,-29011,-109642,2237.38,
0.42,-29682.6,-104274,5821.93,
0.43,-25488.1,-101885,2236.88,
0.44,-3251.79,-80860.9,-7116.17,
0.45,-123.626,-83415.2,-20253.5,
0.46,10528.8,-78824.3,-34328.5,
0.47,7926.92,-109988,-29805.2,
0.48,11448.5,-104429,-21540.7,
0.49,9785.37,-101028,-18739.4,
0.5,36698,-115532,26937.3,
0.51,27313.3,-100025,23004.9,
0.52,33856,-109481,37448.9,
0.53,44151.9,-118781,2797.56,
0.54,56732.9,-111413,11380.5,
0.55,53374.1,-107759,12424.9,
0.56,11032.1,-81969.7,1348.44,
0.57,33359.9,-121092,28833.5,
0.58,48805.7,-124921,3057.26,
0.59,38918.7,-104304,2573.61,
0.6,51459.7,-109061,-5642.06,
0.61,48381.7,-93907.2,-3209.81,
0.62,29902.4,-105563,-2786.21,
0.63,26274.9,-86835.7,-7710.48,
0.64,-10808.7,-92077.1,-13550.3,
0.65,-3312.45,-109673,-1481.39,
0.66,6512.82,-92425,66265.9,
0.67,7431.85,-84480.4,35365,
0.68,-13956.6,-109324,17955.3,
0.69,-11421.2,-111462,6385.49,
0.7,-782.37,-101753,-12798.7,
0.71,-4495.69,-99985.6,-11027.8,
0.72,9541.08,-115776,-10333.4,
0.73,44995,-94169.9,20058.6,
0.74,-15685.1,-108784,12985.3,
0.75,-38268,-90896.7,16033.1,
0.76,-644.135,-115430,39149.7,
0.77,-1069.21,-104902,28842.6,
0.78,-6588.33,-110622,26154.3,
0.79,-11388.3,-102262,20184.5,
0.8,-8963.51,-93828.8,7380.41,
0.81,22607.2,-101687,7548.43,
0.82,-6204.16,-102254,-8322.32,
0.83,1908.06,-100130,-16087.9,
0.84,-22322.2,-95624.5,-23355.4,
0.85,-15848.9,-103078,-13419.1,
0.86,-14097.8,-109016,-10784.3,
0.87,-22714.2,-119972,-6707.27,
0.88,-8649.37,-97649,-21256.9,
0.89,-7729.4,-105913,-21963.6,
0.9,7022.82,-103149,-10688.7,
0.91,4903.72,-110071,-11224,
0.92,6203.4,-110211,-10409.3,
0.93,7132.44,-106233,-8412.33,
0.94,9834.98,-99601.5,-6179.61,
0.95,9240.72,-86111.6,-4309.23,
0.96,10751,-100682,1223.64,
0.97,12586.7,-94715.9,-139.725,
0.98,10664.3,-89243.2,2590.77,
0.99,-2217.62,-97744.5,47770.8,
1,-10840,-98964.6,1710.91,
1.01,-8973.8,-88039.8,2122.23,
1.02,-24319.9,-107377,19588.7,
1.03,-17169.9,-100608,16229.3,
1.04,-18330.4,-94863.9,22381.2,
1.05,-20194.9,-112556,27309.7,
1.06,-19362.3,-110152,26581.9,
1.07,-18095.7,-112052,26954.9,
1.08,-17736.4,-110484,27920.8,
1.09,-17627.9,-105379,27025.3,
1.1,-16032.6,-95275.8,24478.8,
1.11,-13270.6,-109092,20781.6,
1.12,-15978.9,-101399,16752,
