Time,FP_RearLeft_Fx,FP_RearLeft_Fy,FP_RearLeft_Fz,
0.01,7.04858e-12,-54.1573,0,
0.02,7.04858e-12,-46.5824,0,
0.03,7.04858e-12,-40.0668,0,
0.04,7.04858e-12,-34.4622,0,
0.05,7.04858e-12,-29.6414,0,
0.06,7.04858e-12,-33.3049,0,
0.07,1.95389,21612,160534,
0.08,-3756.31,-9128.34,172700,
0.09,23411.5,-46842.8,183987,
0.1,25523.1,-101963,140845,
0.11,-1651.64,-90932.6,133693,
0.12,33254.4,-93223.8,135785,
0.13,39065.9,-75559.8,114086,
0.14,46345.5,-106659,156855,
0.15,37125.9,-98384.7,139175,
0.16,36838.8,-79376.1,162257,
0.17,28455.8,-85533,148623,
0.18,19068.9,-67650.1,123476,
0.19,2530.78,-73739.3,133197,
0.2,-19489.8,-73414.1,134050,
0.21,-19430.5,-77138.1,123928,
0.22,-22120.9,-75618.9,121768,
0.23,-26460.4,-74379.1,120737,
0.24,-29639.4,-70808.1,119037,
0.25,-23674.5,-105741,103933,
0.26,-23176.2,-111109,82378.5,
0.27,-24033.5,-102300,65439.6,
0.28,-29429.8,-73963,27274.4,
0.29,-14369.7,-110242,6700.67,
0.3,-10784,-105195,1465.7,
0.31,-5515.49,-84766.4,14077.6,
0.32,-6407.8,-76465,8029.21,
0.33,9238.94,-87054,8022.63,
0.34,11590.6,-75389.1,-356.63,
0.35,-5960.17,-88825.5,-17199.4,
0.36,27099.4,-89700.8,-14488.1,
0.37,8903.39,-99189.2,13978.7,
0.38,-18289.3,-116150,30531.6,
0.39,-45942.1,-112644,39480.1,
0.4,-41864.6,-103622,25265.1,
0.41,-40785.2,-113692,22168.2,
0.42,-16111.6,-107560,21700.8,
0.43,-33661.4,-109822,16166.4,
0.44,-25928.9,-106848,16537.7,
0.45,-29566.2,-109056,24433.9,
0.46,-20782.3,-94095.9,17148.9,
0.47,-16029.9,-102335,16024.7,
0.48,-14274.2,-86538.8,10992.4,
0.49,-9727.61,-89412.2,17963.3,
0.5,-15693.8,-93437,11763.1,
0.51,-17074.7,-88302.8,8109.02,
0.52,-16590.2,-82933.2,7450.81,
0.53,-15187.6,-71785.4,3975.08,
0.54,-10593.8,-84083.9,12299.2,
0.55,-8046.79,-87983.8,-14486.2,
0.56,-36554.5,-88371.9,-10402.5,
0.57,-27516.2,-102380,-11487,
0.58,-22094,-97689.4,-11075.5,
0.59,-14418.6,-93893.4,-9569.33,
0.6,-29429.1,-93597.3,-14918,
0.61,-31752.7,-111779,-10100,
0.62,-13507,-103985,25683.7,
0.63,-9166.69,-107526,14977.4,
0.64,-7952.25,-104707,18656.5,
0.65,8057.31,-84582.6,14009.6,
0.66,1881.69,-113164,4305.81,
0.67,-2158.78,-105879,5510.55,
0.68,-2487.14,-113259,5568.2,
0.69,1249.86,-112659,8751.51,
0.7,4059.11,-110943,11295.6,
0.71,7787.74,-107110,13885.2,
0.72,9641.34,-98671.2,14717.3,
0.73,12823.3,-62667.9,12505.3,
0.74,3429.17,-50942,9717,
0.75,-8343.51,-99417.1,7180.71,
0.76,-19649.1,-110529,-763.034,
0.77,-12483,-83967.3,-39494.5,
0.78,-8785.6,-118359,27722.2,
0.79,3343.65,-102488,20227.1,
0.8,-4257.62,-107948,12634,
0.81,-11461,-84164.7,-21664,
0.82,-21980.3,-82592,-17092,
0.83,-21475.8,-109640,-14033,
0.84,-16583.5,-106451,8508.01,
0.85,8187.38,-70431.9,1918.51,
0.86,10284.9,-56411.2,3877.01,
0.87,5657.15,-99133.2,-18916.6,
0.88,15385.1,-83132.9,-9429.69,
0.89,49939.9,-92647.7,-32731.5,
0.9,39917.6,-84340.2,-21879.2,
0.91,66213.3,-89687.4,9481.19,
0.92,78330.3,-94141.4,-1859.82,
0.93,68460.4,-95850.5,1525.23,
0.94,52649.4,-86850,-2148.51,
0.95,-1924.83,-96760.1,-24061.3,
0.96,27597.6,-92883.6,-1906.76,
0.97,29877.1,-110094,-2176.66,
0.98,29562.2,-110894,-2663.01,
0.99,31439.6,-109081,-5150.94,
1,30999.1,-103226,-6831.01,
1.01,24519.9,-89947.3,-7449.86,
1.02,21673,-98221.5,-2835.31,
1.03,14059.1,-104145,-3806.83,
1.04,12985.8,-118733,883.376,
1.05,-26307.6,-101636,17386.4,
1.06,-52990.1,-100372,-4592.82,
1.07,-61684.7,-93609.7,7511.15,
1.08,-62184.2,-75968.2,2560.71,
1.09,-48441.7,-118608,31709.1,
1.1,-44205.3,-113007,4453.41,
1.11,-39033.8,-109063,8731.65,
1.12,-30261.3,-107464,9048.88,
1.13,-33323.6,-103607,19062,
1.14,-16133.6,-99553.5,14214.9,
1.15,-19281.5,-98832.9,9397.02,
1.16,16769.4,-91812.4,19563.2,
1.17,14389.4,-98733,17856.5,
1.18,13353.3,-92989.6,12253.9,
1.19,-23399.8,-80903.1,8609.45,
1.2,-1753.24,-108032,-1380.48,
1.21,-19774.2,-104311,-31330.7,
1.22,-5228.21,-106531,-28157.4,
1.23,-4503.36,-102735,-25216.4,
1.24,10239.3,-90810.1,-12304.2,
1.25,7581.1,-107844,19171.8,
1.26,25511.9,-105136,-22181.8,
1.27,18343.4,-110577,-12301.5,
1.28,21292,-106283,8677.57,
1.29,16849.9,-117425,4435.46,
1.3,21391,-110313,-7531.77,
1.31,23202,-95735.8,-11370.4,
1.32,21061.4,-108115,-10916,
1.33,18192.5,-100566,-13827.9,
1.34,14619.8,-88041.3,-11626.9,
1.35,-1399.53,-116652,6703.92,
1.36,-7230.87,-109085,18683.3,
1.37,-54653.6,-104750,-13166.1,
1.38,-55845.3,-98037.2,-2290.02,
1.39,-37494.7,-104258,-9246.38,
1.4,-35805.8,-98104.5,-9082.19,
1.41,-33240.5,-96718.4,-11530.1,
1.42,-29967.6,-85872,-11753.6,
1.43,-23903.3,-100690,-11346.4,
1.44,-54344.4,-106729,-14171.5,
1.45,-59100.6,-110177,-18740.8,
1.46,-34304.6,-109000,-4399.24,
1.47,-26326.1,-105913,-3242.79,
1.48,-36952.5,-110278,3699.6,
