Time,FP_RearLeft_Fx,FP_RearLeft_Fy,FP_RearLeft_Fz,
0.01,7.04858e-12,-52.5497,0,
0.02,7.04858e-12,-45.1996,0,
0.03,7.04858e-12,-38.8773,0,
0.04,7.04858e-12,-33.4391,0,
0.05,7.04858e-12,-28.7614,0,
0.06,7.04858e-12,-1857.71,-544.007,
0.07,-1.32877e-09,5321.95,165815,
0.08,-6051.78,-28607.5,173307,
0.09,-2110.86,-55423.2,179483,
0.1,-2177.71,-57422,178027,
0.11,-3858.15,-90709.6,173320,
0.12,52322.6,-81971.4,182764,
0.13,46801.7,-94715.4,166264,
0.14,37845.9,-93482.9,140280,
0.15,30702.9,-109783,116427,
0.16,29582.5,-73021.5,109078,
0.17,-32563.3,-104281,82206.1,
0.18,-14635.8,-103714,68574.1,
0.19,-6196.68,-106797,56312.7,
0.2,-4138.19,-90186.9,52039.8,
0.21,-28987.7,-115630,-21965.4,
0.22,-25541.7,-92732.2,-15146.1,
0.23,-34931.1,-111736,-9173.85,
0.24,-26170.9,-93893.7,-12511,
0.25,-62608.1,-123321,-9955.83,
0.26,-38649.2,-105226,-6010.46,
0.27,-29451.8,-100344,14846.4,
0.28,-28342.1,-106952,11447.8,
0.29,-28484.4,-105620,7344.68,
0.3,-28821.3,-104488,3081.51,
0.31,-28718.5,-98927.9,-1402.01,
0.32,-26158,-89699.2,-3766.41,
0.33,-19526.7,-105752,-1119.37,
0.34,-12142.8,-102215,-4344.26,
0.35,-5701.73,-95769.8,-6151.15,
0.36,-4026.81,-85131.4,-4993.17,
0.37,9793.47,-101125,-51986.9,
0.38,22963.6,-125162,-44936.9,
0.39,36656.7,-85442.5,-62041.8,
0.4,25714.8,-75110.4,-56329.1,
0.41,10364,-110903,-54049.1,
0.42,13874.6,-109966,-45531.2,
0.43,13052.1,-105861,-37568.5,
0.44,8799.01,-110612,-32779,
0.45,10270,-104521,-29060.2,
0.46,13555.4,-99665.3,-24738.9,
0.47,15383.2,-90675.1,-18978.9,
0.48,10067.3,-99620.5,-31805.1,
0.49,7596.42,-117965,-25310.9,
0.5,12328.1,-100293,5826.8,
0.51,10852.2,-112359,-5987.87,
0.52,4839.32,-101396,-8353.39,
0.53,13288.4,-108160,-27871.7,
0.54,18636.9,-104918,-36625.4,
0.55,18284.8,-107625,11135.7,
0.56,22009.8,-99076.2,13587.6,
0.57,17193,-109892,11400.3,
0.58,12677.2,-113047,10724.9,
0.59,8496.63,-113394,10825.7,
0.6,5377.14,-112798,11053.6,
0.61,2718.47,-110773,10386.7,
0.62,1642.57,-106004,9337.61,
0.63,-3408.16,-89661.9,9844.7,
0.64,-507.867,-102520,6536.48,
0.65,-3305.94,-107707,-8761.47,
0.66,-3687.61,-116063,-5841.76,
0.67,-9185.91,-105154,17067.9,
0.68,-11896.6,-110847,15967,
0.69,-6750.32,-87914.3,5321.28,
0.7,-39833,-96532,-4720.19,
0.71,-24610.9,-97169.2,-4810.13,
0.72,-20685.6,-91213.8,-5104.13,
0.73,-14645.4,-90449.9,-6786.65,
0.74,9977.17,-83816.7,-25276.5,
0.75,9838.31,-93353.9,-23145.2,
0.76,-1035.21,-107308,-22793.3,
0.77,-1169.24,-97130.1,-18962.6,
0.78,7796.81,-83465.7,2635.33,
0.79,4765.57,-78474,-11799.7,
0.8,4573.33,-65330.7,-10371.1,
0.81,-13288.1,-83377.9,3330.49,
0.82,-25911.5,-109152,27757.5,
0.83,-36040.6,-105331,18117,
0.84,-33576.2,-116975,8208.62,
0.85,1625.64,-91202.9,-5378.14,
0.86,-6600.94,-110177,-10124.6,
0.87,-6229.26,-130561,-29130.3,
0.88,658.59,-121749,-34583.9,
0.89,2600.56,-108451,-28688.3,
0.9,-7072.22,-92642.1,-2412.87,
0.91,-35753.2,-121532,40120.5,
0.92,-11851,-114429,705.42,
0.93,-5546.17,-98700.5,1175.24,
0.94,2359.11,-97220,12015.4,
0.95,31252.5,-105838,62583.8,
0.96,-3308.39,-112795,75410.5,
0.97,17807.2,-93163.9,39889.4,
0.98,31067.2,-102158,56053.5,
0.99,17253.9,-118407,51824.7,
1,19531.6,-114140,22414.1,
1.01,38814.7,-106943,7437.45,
1.02,34654.5,-102574,4891.15,
1.03,30549.1,-96309.7,3028.14,
1.04,26659.3,-87031.8,2025.81,
1.05,23906.8,-77015.2,1885.47,
1.06,12089.9,-85814.7,1338.24,
1.07,876.741,-107737,4222.84,
1.08,-2389.28,-111161,13515.3,
1.09,2487.14,-107766,16690.6,
1.1,3560.2,-105566,17673.1,
1.11,3172.55,-100013,19731,
1.12,3858.89,-88669.1,17995.9,
1.13,6983.18,-110763,16337.2,
1.14,2445.29,-80952.3,-1229.02,
1.15,-5549.47,-73458.5,-1083.2,
1.16,-21220.1,-112565,-9384,
1.17,-13482,-104952,2783.04,
1.18,-13759.5,-112585,2288.81,
1.19,-12658.9,-111222,5581.1,
1.2,-12318.3,-107956,9350.39,
1.21,-11988.3,-101336,12881.5,
1.22,-10049.3,-91355.5,11773.2,
1.23,-8306.3,-99894,11719.2,
1.24,14339.8,-105361,-33302.3,
1.25,9397.93,-90781.4,-23096.3,
1.26,-31685.7,-107445,-51564.9,
1.27,-38629.9,-121012,-56832.2,
1.28,-21591.4,-99254.7,-42442,
1.29,24354.3,-98143.1,-21647.4,
1.3,19994,-104132,-8729.1,
1.31,36937.8,-112573,-30246.1,
1.32,26444.5,-97785.3,-19933.4,
1.33,16845.5,-105617,-25596.8,
1.34,15048,-103425,-30261.6,
1.35,6657.9,-97281.4,-32372.6,
1.36,3470.96,-102520,-22202,
1.37,-36420.1,-102851,-13929.7,
1.38,-27391.9,-90159.8,-10622.3,
1.39,114.091,-93675.2,-16168.1,
1.4,1033.3,-102351,-24754,
1.41,11744.1,-90441.1,-19952.5,
1.42,23530.5,-99022.1,-18283,
1.43,9168.56,-114524,-1920.26,
1.44,-23412.5,-128238,-13652.5,
1.45,-19237.1,-110828,-12813.6,
1.46,-4323.79,-111444,-56803.6,
1.47,-33108,-102377,-47436.5,
1.48,-22308.2,-105623,-31369.5,
1.49,-14247.1,-106924,-31921.9,
1.5,-7884.86,-99603.7,-24050.8,
1.51,-4492.6,-109001,-19087.1,
1.52,-7531.6,-107787,-16355.2,
1.53,-9524.29,-100406,-12355.8,
1.54,-7705.38,-89368.4,-10260.3,
1.55,-2858.01,-107373,-26148.9,
1.56,-1985.23,-105904,-24995.5,
1.57,-385.136,-90577.5,-19600.5,
1.58,-914.453,-104240,-18746.6,
1.59,143.754,-99329.5,-11936.3,
1.6,-358.537,-91574.6,-7750.11,
1.61,-2783.53,-74187.6,79.5121,
1.62,765.571,-68130.6,6872.67,
1.63,12011.6,-103572,-2937.64,
1.64,49953.9,-130858,5206.96,
1.65,52038.6,-118561,6881.73,
1.66,64834.2,-111307,9027.53,
1.67,52566.6,-111505,6115.79,
1.68,43729.8,-112633,7933.95,
1.69,35866.3,-112899,9620.49,
1.7,29603,-111490,11341.3,
1.71,23559.6,-110021,12838.1,
1.72,20832.4,-104551,14330.5,
1.73,19273.1,-96629.5,15577.3,
1.74,15661.3,-80377.5,12798.8,
1.75,6547.94,-53124,11441.8,
1.76,4344.81,-84751.2,1816.91,
1.77,-684.088,-78954.3,-1459.06,
1.78,-1982.4,-87105.9,25.6066,
1.79,-2074.64,-84201.8,2859.87,
1.8,-1345.4,-80107.2,5736.37,
1.81,-863.4,-74239,8808.8,
1.82,-2973.34,-69614.2,11679.6,
1.83,-3401.4,-61473.9,13016.8,
1.84,-8642.72,-68148.4,-24.3099,
1.85,14166.6,-85263.1,-28297.4,
1.86,-66.708,-82074.6,-15402.7,
1.87,-11240.8,-74192.6,3742.87,
1.88,-9990.55,-90839.9,-3739.13,
1.89,-4366.89,-80586.6,-6123.95,
1.9,-1427.61,-81117,-6417.39,
1.91,-5750.3,-69332.1,980.429,
1.92,-3303.23,-108328,2007.86,
1.93,64033.5,-100968,-29943,
1.94,55900.7,-93442.8,-14048.9,
1.95,53298.4,-88704.7,-16001.3,
1.96,28244.5,-80757,-19180.2,
1.97,17698.3,-71445.5,-19238.6,
1.98,16587.3,-87912.6,-19862.3,
1.99,22351.7,-100808,-20911.1,
2,-27070.3,-115256,-37254.4,
2.01,-25318.6,-101286,-32257.9,
2.02,-19323.9,-98010.9,-26039,
2.03,-15682.2,-82870,-18840,
2.04,-29497.8,-94902.4,-19087.1,
2.05,-21985,-84565.8,-12054.4,
2.06,-872.886,-62648.5,-7934.23,
2.07,-27344.2,-110393,5699.51,
2.08,-16398,-95697.4,-4640.79,
2.09,-5662.2,-103313,-4757.72,
2.1,44746.7,-109798,3113.47,
2.11,38624.2,-99648.5,3446.57,
2.12,18014.9,-91193.2,-61455.8,
2.13,15653.2,-88538.7,2349.13,
2.14,2990.77,-91564,11963.6,
2.15,20716.5,-88595.9,4158.87,
2.16,6373.82,-103262,14927.3,
2.17,11466.8,-114969,14831,
2.18,-6935.32,-103874,-1047.02,
2.19,-7804.28,-105461,-1205.07,
2.2,-13398.7,-112378,-17568.9,
