Time,FP_FrontLeft_Fx,FP_FrontLeft_Fy,FP_FrontLeft_Fz,
0.01,-7.04858e-12,-60.1228,0,
0.02,-7.04858e-12,-51.7639,0,
0.03,-7.04858e-12,-44.5237,0,
0.04,0,-38.2959,0,
0.05,0,-32.939,0,
0.06,0,-28.3312,0,
0.07,0.0180431,-8614.28,3592.23,
0.08,-727.171,-32570.2,169885,
0.09,1085.82,-81122.8,169690,
0.1,-25099.8,-55461.2,144007,
0.11,-27865.3,-66773.8,132183,
0.12,-16753.4,-100518,98088.7,
0.13,-2072.85,-111217,89666.2,
0.14,-5365.84,-112064,81169.8,
0.15,-11166.1,-111361,74445.6,
0.16,-17624.6,-107060,67065.8,
0.17,-21216.8,-98873.4,60612.6,
0.18,-21651.1,-90301.7,55657.9,
0.19,-17112.2,-89037.6,47981.5,
0.2,-9046.73,-107982,58738.6,
0.21,-12904.4,-103247,63960.5,
0.22,-16517.5,-109438,58519.3,
0.23,-16845.4,-109497,52610.4,
0.24,-14053.2,-103783,42857.8,
0.25,9300.39,-94072.8,10840,
0.26,6976.35,-79954.5,-7940.5,
0.27,7804.21,-88144.8,-8052.78,
0.28,-32901.7,-97887.5,-17483.6,
0.29,-27642.5,-72986.3,-14164.6,
0.3,-16190.3,-83104.4,37750.1,
0.31,-43098.2,-92007,43600.5,
0.32,-44860.2,-89203,58027.2,
0.33,-36306.6,-91056,38724.5,
0.34,-25135.1,-95753.8,37453.4,
0.35,-53156.9,-107124,-7810.22,
0.36,-49338.5,-97227.4,-6163.27,
0.37,-45024.2,-107580,-1769.47,
0.38,-33140.3,-106835,8715.44,
0.39,-22175.9,-102956,15395.8,
0.4,-27936,-99723.5,4684.99,
0.41,-36125.1,-104462,10372.6,
0.42,-33881.9,-103702,8640.75,
0.43,-29169.5,-94656,6388.49,
0.44,-20014.2,-91672.6,644.492,
0.45,-37888.3,-114198,4502.63,
0.46,-35905.1,-115640,-2204.2,
0.47,-61480.2,-99090.3,-12697.6,
0.48,-77071.8,-82574.8,-18319.1,
0.49,-62255,-84736.3,2889.51,
0.5,-54124.5,-76873.9,2989.06,
0.51,-19501.7,-59350.4,6048.79,
0.52,-1931.96,-96746.3,-2201.23,
0.53,-5515.84,-83054.1,-4746.13,
0.54,-17043.8,-65897.4,14137.6,
0.55,-3564.53,-106561,36730.8,
0.56,6192.68,-120654,17902.8,
0.57,-6051.21,-103065,20070.9,
0.58,-8086.1,-112316,21764.2,
0.59,-9342.65,-112677,17974.1,
0.6,-9761.82,-112430,13133.6,
0.61,-10726,-111587,8727.89,
0.62,-12168.7,-109726,5835.41,
0.63,-11852.2,-107019,4735.05,
0.64,-12234.7,-100823,4524.37,
0.65,-12309.7,-95157.3,5092.59,
0.66,-12430,-86131.2,5383.81,
0.67,-11311.3,-74567.1,4824.69,
0.68,-5359.37,-90573.2,2249.98,
0.69,-138.551,-77900.1,636.432,
0.7,-384.908,-75644.6,4625.67,
0.71,116.641,-71051.1,8132.25,
0.72,116.257,-62451.2,6966.7,
0.73,-198.892,-69815.9,-3752.21,
0.74,-13594.3,-85926.3,-54727.4,
0.75,-12782.1,-87747.4,-44869.6,
0.76,-10344.2,-81053.5,-42209.2,
0.77,-5840.44,-72046.2,-37656.2,
0.78,2354.46,-84394.9,-32924.8,
0.79,4230.66,-76588,-29514.3,
0.8,7117.77,-71316.3,9821.46,
0.81,1660.43,-73079.3,16513.7,
0.82,1380.44,-64628.7,15285.7,
0.83,-1346.01,-50301.8,14246.2,
0.84,-19679.6,-115162,53179.4,
0.85,2192.28,-72889.9,32685.3,
0.86,-25675.3,-103384,9741.6,
0.87,-46690.7,-107637,-8855.84,
0.88,-41772.2,-98295.8,1427.47,
0.89,-7647.4,-104713,1159.55,
0.9,-7020.67,-97055.8,-1940.32,
0.91,15307.5,-106748,-8597.38,
0.92,764.092,-111764,-15036.1,
0.93,2984.61,-104019,-14793.5,
0.94,12398.2,-96738.8,-28456.9,
0.95,-9822.87,-100372,-23087.3,
0.96,-9542.31,-116082,-21335.2,
0.97,-25832.2,-100370,-22227.7,
0.98,-53187.2,-105535,-6833.78,
0.99,-35276,-104685,17455.2,
1,17497.9,-118799,25896.4,
1.01,18731.9,-100916,17000.8,
1.02,16482.1,-100225,12630.1,
1.03,16182.2,-112063,4258.01,
1.04,15539.3,-110119,-556.036,
1.05,10903.4,-105990,-6592.06,
1.06,23340.8,-103329,4484.86,
1.07,20573.7,-107168,16009.4,
1.08,21410.4,-117842,25094.6,
1.09,12707.3,-112878,20438.5,
1.1,6106.56,-107418,-6341.46,
1.11,-16106,-114403,-18554.7,
1.12,9675.45,-121450,-22531.2,
1.13,-6927.79,-109160,19746.6,
1.14,-33814.6,-113595,-6998.53,
1.15,-27034.8,-99528.7,-17520.9,
1.16,-21728,-113833,-41639.3,
1.17,-35290.8,-103079,-51653,
1.18,-26478.7,-100855,-47642.2,
1.19,-23562.6,-84170.7,-42193.6,
1.2,-9474.73,-89020.1,-36902.7,
1.21,-8367.89,-84175.2,-29722,
1.22,-12098.6,-85476.7,-30320.7,
