Time,FP_FrontLeft_Fx,FP_FrontLeft_Fy,FP_FrontLeft_Fz,
0.0101,-1.06866e-11,-57.7632,0,
0.0202,-1.06866e-11,-54.3608,0,
0.0303,-1.06866e-11,-51.1587,0,
0.0404,-1.06866e-11,-48.1452,0,
0.0505,-1.06866e-11,-45.3092,0,
0.0606,-1.06866e-11,-42.6402,0,
0.0707,-1.06866e-11,-40.1283,0,
0.0808,-1.06866e-11,-37.7644,0,
0.0909,-1.06866e-11,-35.5397,0,
0.101,-1.06866e-11,-33.446,0,
0.1111,-1.06866e-11,-31.4756,0,
0.1212,-1.06866e-11,-29.6213,0,
0.1313,-1.06866e-11,-27.8761,0,
0.1414,-1.06866e-11,-26.2338,0,
0.1515,-1.06866e-11,-24.6881,0,
0.1616,-1.06866e-11,-23.2335,0,
0.1717,-1.06866e-11,-21.8645,0,
0.1818,-1.06866e-11,-20.5762,0,
0.1919,-1.06866e-11,-19.3637,0,
0.202,-1.06866e-11,-18.2226,0,
0.2121,-1.06866e-11,-17.1487,0,
0.2222,-1.06866e-11,-16.1381,0,
0.2323,-1.06866e-11,-15.187,0,
0.2424,-1.06866e-11,-14.2919,0,
0.2525,-1.06866e-11,-13.4495,0,
0.2626,-1.06866e-11,-12.6567,0,
0.2727,-1.06866e-11,-11.9106,0,
0.2828,-1.06866e-11,-11.2085,0,
0.2929,-1.06866e-11,-10.5477,0,
0.303,-1.06866e-11,-9.92576,0,
0.3131,-1.06866e-11,-9.34049,0,
0.3232,-1.06866e-11,-8.78969,0,
0.3333,-1.06866e-11,-8.27133,0,
0.3434,-1.06866e-11,-7.78349,0,
0.3535,-1.06866e-11,-7.32438,0,
0.3636,-1.06866e-11,-6.89231,0,
0.3737,-1.06866e-11,-6.48568,0,
0.3838,-1.06866e-11,-6.103,0,
0.3939,-1.06866e-11,-5.74285,0,
0.404,-1.06866e-11,-5.40392,0,
0.4141,-1.06866e-11,-5.08494,0,
0.4242,-1.06866e-11,-4.78475,0,
0.4343,-1.06866e-11,-4.50224,0,
0.4444,-1.06866e-11,-4.23636,0,
0.4545,-1.06866e-11,-3.98615,0,
0.4646,4.92062,38.2405,-0.0933679,
0.4747,3.80843,45.2002,-0.00890622,
0.4848,3.21429,45.3214,-0.00518703,
0.4949,2.79752,44.3668,-0.00290143,
0.505,2.33711,43.9907,-0.000619114,
0.5151,1.87221,43.8803,-0.00302954,
0.5252,1.45617,43.6114,-0.00315388,
0.5353,1.14742,42.7399,-0.00312631,
0.5454,0.856669,41.9204,-0.00246755,
0.5555,0.592782,41.0756,-0.00176048,
0.5656,0.349376,40.246,-0.000493786,
0.5757,0.164651,39.1225,0.00520549,
0.5858,0.0324154,37.7491,0.00967116,
0.5959,-0.10667,36.566,0.0184489,
0.606,-0.188881,35.2062,0.0493114,
0.6161,-0.127246,33.55,0.0550445,
0.6262,-0.0184607,32.416,0.0590654,
0.6363,0.115616,31.616,0.0601037,
0.6464,0.235888,30.8264,0.0532121,
0.6565,0.348994,30.0914,0.0420918,
0.6666,0.451723,29.3793,0.0260166,
0.6767,0.553301,28.7636,0.0043824,
0.6868,0.674235,28.3921,-0.014826,
0.6969,0.805742,28.1811,-0.0249804,
0.707,0.897303,27.7116,-0.0295955,
0.7171,0.987676,27.2414,-0.0141959,
0.7272,0.95033,26.7599,0.115639,
0.7373,0.78856,26.3184,0.226275,
0.7474,0.587874,25.9737,0.269132,
0.7575,0.38142,25.732,0.276561,
0.7676,0.181246,25.5515,0.26644,
0.7777,-0.0102672,25.4124,0.248436,
0.7878,-0.190449,25.2858,0.227579,
0.7979,-0.358925,25.163,0.204919,
0.808,-0.517511,25.0512,0.181489,
0.8181,-0.665912,24.9395,0.159469,
0.8282,-0.801532,24.8016,0.140287,
0.8383,-0.926079,24.6447,0.124723,
0.8484,-1.04194,24.4828,0.113082,
0.8585,-1.14769,24.3022,0.104919,
0.8686,-1.24858,24.142,0.0980005,
0.8787,-1.34145,23.9775,0.0903391,
0.8888,-1.42933,23.8319,0.0797145,
0.8989,-1.51507,23.7263,0.0653206,
0.909,-1.59387,23.6219,0.0489804,
0.9191,-1.66621,23.5151,0.0343036,
0.9292,-1.73481,23.4042,0.0275109,
0.9393,-1.80132,23.2722,0.0273642,
0.9494,-1.86306,23.1277,0.0290087,
0.9595,-1.91862,22.9674,0.0362064,
0.9696,-1.92608,22.8712,0.0515505,
0.9797,-1.90794,22.8403,0.0300237,
0.9898,-1.86886,22.7934,0.00808117,
0.9999,-1.81439,22.712,-0.00324308,
1.01,-1.74547,22.6145,-0.00994829,
1.0201,-1.66816,22.5027,-0.0138845,
1.0302,-1.57516,22.3736,-0.0141606,
1.0403,-1.47271,22.2362,-0.00757634,
1.0504,-1.37083,22.0961,-0.00431684,
1.0605,-1.26905,21.9669,-0.00986537,
1.0706,-1.15236,21.8136,-0.022616,
1.0807,-1.03508,21.6633,-0.0295815,
1.0908,-0.927002,21.5183,-0.0346883,
1.1009,-0.821365,21.3796,-0.0393495,
1.111,-0.720158,21.248,-0.0483608,
1.1211,-0.632759,21.1174,-0.0319572,
1.1312,-0.562234,21.0179,-0.0283082,
1.1413,-0.50356,20.9349,-0.0163897,
1.1514,-0.459945,20.8664,-0.0136768,
1.1615,-0.433915,20.8123,-0.0121194,
1.1716,-0.428619,20.7812,-0.00873207,
1.1817,-0.441441,20.7701,-0.00557601,
1.1918,-0.454689,20.7607,0.000259238,
1.2019,-0.47903,20.7613,0.00355411,
1.212,-0.510613,20.7725,0.00853691,
1.2221,-0.544291,20.7929,0.0121888,
1.2322,-0.575499,20.8079,0.0179615,
1.2423,-0.605849,20.8316,0.0204739,
1.2524,-0.637231,20.8548,0.0234359,
1.2625,-0.66449,20.8771,0.0282561,
1.2726,-0.686862,20.8929,0.0294969,
1.2827,-0.698345,20.8893,0.0345347,
1.2928,-0.707723,20.8922,0.0372997,
1.3029,-0.708682,20.8849,0.0395887,
1.313,-0.698678,20.8699,0.0411794,
1.3231,-0.67899,20.8438,0.0423953,
1.3332,-0.654565,20.8133,0.0434135,
1.3433,-0.626257,20.7852,0.0424077,
1.3534,-0.591316,20.7423,0.0405873,
1.3635,-0.552723,20.701,0.036865,
1.3736,-0.508809,20.6467,0.0327417,
1.3837,-0.458723,20.5862,0.0311941,
1.3938,-0.409767,20.5335,0.0297615,
1.4039,-0.361965,20.4806,0.0323804,
1.414,-0.31606,20.4255,0.0352407,
1.4241,-0.272405,20.3772,0.0372757,
1.4342,-0.239951,20.3336,0.0308068,
1.4443,-0.216916,20.2994,0.0282203,
1.4544,-0.210359,20.2859,0.0277949,
1.4645,-0.210618,20.2767,0.0292667,
1.4746,-0.220463,20.278,0.0286502,
1.4847,-0.233219,20.2795,0.0311584,
1.4948,-0.258332,20.3046,0.0295458,
1.5049,-0.287539,20.3283,0.033361,
1.515,-0.316489,20.3518,0.0352421,
1.5251,-0.348524,20.3824,0.0353172,
1.5352,-0.38035,20.4137,0.0366047,
1.5453,-0.414576,20.4487,0.0377027,
1.5554,-0.443899,20.4751,0.0421865,
1.5655,-0.472356,20.5084,0.0428206,
1.5756,-0.495973,20.5322,0.0437269,
1.5857,-0.515617,20.5501,0.045281,
1.5958,-0.531268,20.567,0.0460936,
1.6059,-0.539099,20.5746,0.0472769,
1.616,-0.540643,20.5764,0.048622,
1.6261,-0.535383,20.5696,0.0489831,
1.6362,-0.528213,20.5619,0.0487868,
1.6463,-0.51324,20.5518,0.0473186,
1.6564,-0.493588,20.5319,0.0464013,
1.6665,-0.465669,20.5007,0.0441603,
1.6766,-0.432847,20.465,0.0391216,
1.6867,-0.397539,20.433,0.0342619,
1.6968,-0.361266,20.3935,0.0278878,
1.7069,-0.324118,20.3561,0.025514,
1.717,-0.29034,20.3167,0.0250562,
1.7271,-0.257273,20.2788,0.0196962,
1.7372,-0.235294,20.2552,0.015409,
1.7473,-0.221988,20.2384,0.0149923,
1.7574,-0.218302,20.2288,0.0158363,
1.7675,-0.218786,20.228,0.0161637,
1.7776,-0.228747,20.228,0.018283,
1.7877,-0.240809,20.2412,0.0188847,
1.7978,-0.263415,20.2592,0.0203916,
1.8079,-0.284858,20.2839,0.0227476,
1.818,-0.311027,20.3089,0.0222761,
1.8281,-0.338109,20.3353,0.0244949,
1.8382,-0.365888,20.3643,0.0262519,
1.8483,-0.394636,20.3929,0.0295164,
1.8584,-0.421988,20.4261,0.0295638,
1.8685,-0.44874,20.4546,0.030053,
1.8786,-0.468625,20.4753,0.032187,
1.8887,-0.486649,20.4979,0.0328205,
1.8988,-0.500561,20.509,0.0358723,
1.9089,-0.510563,20.5228,0.0363936,
1.919,-0.515131,20.5296,0.0358917,
1.9291,-0.510464,20.5265,0.0364803,
1.9392,-0.50345,20.5192,0.0373325,
1.9493,-0.490705,20.5061,0.0377158,
1.9594,-0.478019,20.4965,0.0368161,
1.9695,-0.453472,20.474,0.0354943,
1.9796,-0.424889,20.4445,0.0338663,
1.9897,-0.394935,20.4155,0.030285,
1.9998,-0.364314,20.388,0.0249457,
2.0099,-0.333946,20.3595,0.0204337,
2.02,-0.305288,20.3258,0.0130443,
2.0301,-0.277936,20.295,0.00939756,
2.0402,-0.259631,20.2719,0.00878531,
2.0503,-0.247416,20.2572,0.00921826,
2.0604,-0.244208,20.2518,0.0097363,
2.0705,-0.244328,20.2504,0.0116339,
2.0806,-0.251683,20.2552,0.0117687,
2.0907,-0.26141,20.2592,0.0157941,
2.1008,-0.277057,20.2782,0.0160918,
2.1109,-0.298542,20.2988,0.0188468,
2.121,-0.320571,20.321,0.0190793,
2.1311,-0.344262,20.3463,0.0179047,
2.1412,-0.364926,20.3642,0.0228075,
2.1513,-0.392705,20.3978,0.0224794,
2.1614,-0.415215,20.4229,0.0242073,
2.1715,-0.43601,20.4483,0.0255701,
2.1816,-0.455124,20.467,0.0274298,
2.1917,-0.466933,20.4796,0.0292334,
2.2018,-0.481396,20.496,0.02856,
2.2119,-0.486375,20.5042,0.0313471,
2.222,-0.488811,20.5072,0.0325166,
2.2321,-0.485705,20.5039,0.0340739,
2.2422,-0.477248,20.498,0.0337362,
2.2523,-0.468575,20.4936,0.0329613,
2.2624,-0.453972,20.478,0.0336962,
2.2725,-0.43571,20.4613,0.0338033,
2.2826,-0.41347,20.441,0.0324019,
2.2927,-0.386052,20.4112,0.0300323,
2.3028,-0.360561,20.3896,0.0284435,
2.3129,-0.334104,20.3641,0.0248972,
2.323,-0.310104,20.3366,0.0222385,
2.3331,-0.290731,20.3174,0.0197674,
2.3432,-0.270892,20.29,0.0181309,
2.3533,-0.261435,20.2776,0.0172799,
2.3634,-0.255498,20.2737,0.0183463,
2.3735,-0.259504,20.2736,0.0191667,
2.3836,-0.263296,20.2771,0.0198214,
2.3937,-0.27056,20.2785,0.0218912,
2.4038,-0.283773,20.2906,0.0232626,
2.4139,-0.300218,20.311,0.0235937,
2.424,-0.31895,20.3305,0.0250387,
2.4341,-0.33716,20.3454,0.0273358,
2.4442,-0.35559,20.3654,0.0283242,
2.4543,-0.375589,20.3878,0.0284721,
2.4644,-0.395394,20.4106,0.0304245,
2.4745,-0.413408,20.4348,0.0319112,
2.4846,-0.429063,20.452,0.0333301,
2.4947,-0.440291,20.4612,0.0345412,
2.5048,-0.448582,20.473,0.0349178,
2.5149,-0.456042,20.4808,0.0368251,
2.525,-0.460117,20.4861,0.0374306,
2.5351,-0.458106,20.4896,0.0369163,
2.5452,-0.451047,20.4818,0.0365408,
2.5553,-0.44182,20.472,0.0372705,
2.5654,-0.432342,20.4661,0.0366405,
2.5755,-0.418673,20.4547,0.0365057,
2.5856,-0.39984,20.4389,0.0350709,
2.5957,-0.375165,20.4094,0.0330946,
2.6058,-0.353962,20.3873,0.0317473,
2.6159,-0.332788,20.3681,0.0302922,
2.626,-0.314195,20.3487,0.0289631,
2.6361,-0.29777,20.3326,0.0279082,
2.6462,-0.278523,20.3104,0.0261702,
2.6563,-0.270088,20.2975,0.0262647,
2.6664,-0.267562,20.2991,0.0257377,
2.6765,-0.267947,20.2973,0.0263267,
2.6866,-0.271434,20.2994,0.026654,
2.6967,-0.279131,20.3026,0.0283384,
2.7068,-0.287309,20.3099,0.0284167,
2.7169,-0.303696,20.3293,0.0283314,
2.727,-0.316365,20.3425,0.0298055,
2.7371,-0.332214,20.3583,0.0296036,
2.7472,-0.345389,20.3726,0.0325918,
2.7573,-0.361671,20.3866,0.0336141,
2.7674,-0.378256,20.4056,0.0347259,
2.7775,-0.392014,20.4232,0.0341629,
2.7876,-0.404508,20.4349,0.0365048,
2.7977,-0.414285,20.4466,0.0380523,
2.8078,-0.424851,20.4573,0.037343,
2.8179,-0.428522,20.4672,0.0368803,
2.828,-0.431765,20.4706,0.0380722,
2.8381,-0.430012,20.4691,0.0396177,
2.8482,-0.42797,20.4684,0.0391477,
2.8583,-0.420558,20.4614,0.0386568,
2.8684,-0.407562,20.452,0.038218,
2.8785,-0.399186,20.4445,0.0389074,
2.8886,-0.382151,20.4276,0.0375431,
2.8987,-0.366073,20.4123,0.0368443,
2.9088,-0.345565,20.3932,0.0353738,
2.9189,-0.327051,20.372,0.0339768,
2.929,-0.310239,20.3556,0.0327254,
2.9391,-0.295788,20.3429,0.0317307,
2.9492,-0.280282,20.323,0.0306648,
2.9593,-0.272457,20.3153,0.0302968,
