CombinedSpineCont... started logging at time 02242018_124133 with 4 abstract markers.
time (sec),rot vert pos (rad),0_abstractMarker((0.5  0.5  0.5)).X,0_abstractMarker((0.5  0.5  0.5)).Y,0_abstractMarker((0.5  0.5  0.5)).Z,1_abstractMarker((0.2  0.7  0.2)).X,1_abstractMarker((0.2  0.7  0.2)).Y,1_abstractMarker((0.2  0.7  0.2)).Z,2_abstractMarker((0.5  0.2  0)).X,2_abstractMarker((0.5  0.2  0)).Y,2_abstractMarker((0.5  0.2  0)).Z,3_abstractMarker((0  0.7  0.7)).X,3_abstractMarker((0  0.7  0.7)).Y,3_abstractMarker((0  0.7  0.7)).Z,
0.1,0,-65.7052,5.74851,-7.55028,-65.7052,5.74823,7.54972,1.24376,5.78322,-7.54773,1.24188,5.78499,7.55227,
0.2,0,-65.5223,5.79513,-7.5511,-65.522,5.79408,7.5489,1.00376,5.8497,-7.54623,0.98849,5.85047,7.55376,
0.3,0,-64.7975,3.97002,-7.558,-64.7945,3.96288,7.542,0.0352712,4.00429,-7.55116,0.0243592,4.00152,7.54884,
0.4,0,-64.6392,2.75,-7.65313,-64.7028,2.7583,7.44674,-0.223249,2.75,-7.65452,-0.170081,2.75,7.44539,
0.5,0,-64.9293,2.75,-7.68026,-64.9746,2.75,7.41968,0.109687,2.75,-7.68283,0.145636,2.75,7.41713,
0.6,0,-65.0405,2.75001,-7.68044,-65.0535,2.74999,7.41955,0.217302,2.75,-7.68007,0.229742,2.74999,7.41992,
0.7,0,-65.0652,2.75,-7.67943,-65.0618,2.75,7.42057,0.227878,2.75,-7.68007,0.236786,2.75001,7.41992,
0.8,0,-65.0634,2.75001,-7.68116,-65.062,2.75,7.41884,0.223828,2.75,-7.67902,0.235159,2.75001,7.42098,
0.9,0,-65.0661,2.74999,-7.67902,-65.0597,2.75,7.42097,0.223872,2.75,-7.68057,0.235652,2.75,7.41943,
1,0,-65.0741,2.75001,-7.67661,-65.0637,2.75,7.42338,0.230178,2.75,-7.68305,0.24163,2.75,7.41694,
1.1,0,-65.0796,2.75,-7.67615,-65.0689,2.75,7.42385,0.232512,2.75,-7.68343,0.243303,2.75001,7.41657,
1.2,0,-65.0795,2.75,-7.6758,-65.0682,2.75,7.42419,0.232894,2.75,-7.68346,0.243227,2.75001,7.41653,
1.3,0,-65.0827,2.75,-7.67407,-65.0687,2.75,7.42592,0.234662,2.75,-7.68611,0.245714,2.74999,7.41388,
1.4,0,-65.0898,2.75,-7.67122,-65.0742,2.75,7.42877,0.238503,2.75,-7.68807,0.250345,2.75,7.41193,
1.5,0,-65.0929,2.75,-7.67097,-65.0768,2.75,7.42902,0.240965,2.75,-7.6882,0.251942,2.74999,7.4118,
1.6,0,-65.0928,2.75,-7.67071,-65.076,2.75,7.42928,0.241708,2.75,-7.6887,0.251904,2.75001,7.4113,
1.7,0,-65.0973,2.75,-7.66829,-65.078,2.75,7.4317,0.243556,2.75,-7.69123,0.25478,2.75001,7.40877,
1.8,0,-65.1028,2.75,-7.66659,-65.0826,2.75,7.4334,0.247925,2.74999,-7.6928,0.259102,2.75001,7.4072,
1.9,0,-65.1051,2.75001,-7.66646,-65.0845,2.74999,7.43352,0.249194,2.75,-7.69289,0.260015,2.75,7.40711,
2,0,-65.1055,2.75,-7.6659,-65.0842,2.75,7.43408,0.24977,2.75,-7.69348,0.260277,2.75001,7.40652,
2.1,0,-65.107,2.75,-7.66437,-65.086,2.75,7.43562,0.251124,2.75,-7.69578,0.264477,2.75001,7.40422,
2.2,0,-65.1077,2.75,-7.66375,-65.0921,2.75,7.43625,0.249781,2.75,-7.69655,0.269938,2.74999,7.40344,
2.3,0,-65.1052,2.75,-7.66464,-65.1039,2.75,7.43536,0.242792,2.75,-7.69828,0.276107,2.75001,7.40169,
2.4,0,-65.1007,2.74999,-7.67034,-65.1287,2.75,7.42964,0.233835,2.75,-7.70086,0.287338,2.75001,7.39905,
2.5,0,-65.0985,2.75,-7.67978,-65.1741,2.75,7.42003,0.224532,2.75,-7.70645,0.311188,2.75,7.39331,
2.6,0,-65.0945,2.75,-7.68788,-65.2091,2.75,7.41169,0.21453,2.75,-7.71158,0.33844,2.75001,7.38791,
2.7,0,-65.0769,2.75,-7.68661,-65.223,2.75,7.41269,0.204118,2.75,-7.7163,0.35919,2.75001,7.3829,
2.8,0,-65.072,2.75,-7.69605,-65.2658,2.75,7.4027,0.19421,2.75,-7.72255,0.386706,2.75,7.37622,
2.9,0,-65.0686,2.75,-7.7058,-65.3239,2.75,7.39205,0.18333,2.74999,-7.72611,0.421543,2.75,7.37201,
3,0,-65.0649,2.74999,-7.71485,-65.3696,2.75,7.38207,0.171125,2.75,-7.72834,0.45423,2.74999,7.36901,
3.1,0,-65.0604,2.75,-7.72334,-65.4003,2.75,7.37283,0.160901,2.75,-7.73178,0.479556,2.75,7.36485,
3.2,0,-65.0567,2.75,-7.73243,-65.4341,2.75001,7.36285,0.151998,2.75,-7.73557,0.502903,2.75001,7.36035,
3.3,0,-65.0535,2.75,-7.74187,-65.4773,2.75,7.35218,0.142109,2.75,-7.73924,0.529464,2.75001,7.35579,
3.4,0,-65.0499,2.75001,-7.75122,-65.5236,2.75,7.34135,0.130956,2.74999,-7.74093,0.55605,2.75,7.35309,
3.5,0,-65.0459,2.75,-7.76055,-65.5671,2.75001,7.33046,0.119749,2.74999,-7.74297,0.58558,2.75,7.34984,
3.6,0,-65.042,2.75,-7.76993,-65.6135,2.75,7.31925,0.10951,2.74999,-7.74592,0.617322,2.75,7.34554,
3.7,0,-65.0387,2.75,-7.77933,-65.6586,2.75,7.30794,0.0982325,2.74999,-7.74859,0.645954,2.75,7.34147,
3.8,0,-65.0354,2.75001,-7.78864,-65.7013,2.75001,7.29667,0.0874965,2.75,-7.75027,0.669528,2.75,7.33851,
3.9,0,-65.0316,2.75,-7.79785,-65.7382,2.74999,7.28561,0.0770317,2.75,-7.75222,0.694936,2.75,7.33514,
4,0,-65.028,2.75,-7.80718,-65.7794,2.75,7.27411,0.0667075,2.75,-7.75455,0.723678,2.75,7.33115,
4.1,0,-65.0249,2.75001,-7.81651,-65.8254,2.74999,7.26226,0.0562973,2.74999,-7.75454,0.752293,2.75,7.32941,
4.2,0,-65.0212,2.75,-7.82525,-65.8708,2.75,7.25083,0.0458551,2.75,-7.75173,0.779068,2.75,7.33046,
4.3,0,-65.017,2.75,-7.83354,-65.9167,2.74999,7.23963,0.0362094,2.75,-7.74897,0.807519,2.75,7.33132,
4.4,0,-65.0132,2.75001,-7.84242,-65.9572,2.75,7.22804,0.0264739,2.74999,-7.7461,0.83594,2.75,7.33219,
4.5,0,-65.0095,2.75001,-7.85111,-66.0001,2.75,7.21636,0.0168107,2.75,-7.74278,0.860802,2.75,7.33361,
4.6,0,-65.0054,2.75001,-7.85934,-66.0417,2.75001,7.20506,0.00718378,2.75,-7.73953,0.886068,2.75,7.33487,
4.7,0,-65.0013,2.75001,-7.8678,-66.0828,2.75,7.19342,-0.00232629,2.74999,-7.73645,0.912445,2.75,7.33582,
4.8,0,-64.9972,2.75,-7.87619,-66.1252,2.75,7.18161,-0.0119128,2.75,-7.73337,0.938991,2.75001,7.33666,
4.9,0,-64.9931,2.75001,-7.8848,-66.1676,2.75,7.16945,-0.0222685,2.75,-7.73031,0.965743,2.75,7.33733,
5,0,-64.9886,2.75,-7.89324,-66.2118,2.74999,7.15713,-0.0320337,2.74999,-7.72714,0.992506,2.75,7.33806,
5.1,0,-64.9841,2.75001,-7.90153,-66.2531,2.75,7.14506,-0.0418098,2.75,-7.72397,1.01898,2.75,7.33873,
5.2,0,-64.9798,2.75,-7.91,-66.2963,2.75,7.13251,-0.0514043,2.75,-7.72074,1.04441,2.75,7.33945,
5.3,0,-64.9754,2.75001,-7.91841,-66.3359,2.75001,7.12018,-0.0615111,2.74999,-7.71755,1.07078,2.75,7.33994,
5.4,0,-64.9703,2.75,-7.92534,-66.379,2.75,7.1088,-0.0712413,2.75,-7.71428,1.09599,2.75,7.34054,
5.5,0,-64.9645,2.75,-7.93075,-66.4214,2.75,7.09881,-0.0815193,2.75,-7.71125,1.1234,2.75,7.3406,
5.6,0,-64.96,2.75,-7.93574,-66.4599,2.75,7.08958,-0.0909788,2.74999,-7.70805,1.15065,2.75,7.34082,
5.7,0,-64.9567,2.74999,-7.93673,-66.4815,2.75,7.08608,-0.0951817,2.75,-7.69984,1.16836,2.75,7.3472,
5.8,0,-64.9554,2.75,-7.93656,-66.491,2.75,7.08516,-0.0921102,2.75,-7.68901,1.17823,2.74999,7.35746,
5.9,0,-64.9553,2.75,-7.93781,-66.4977,2.75,7.08321,-0.0882881,2.74999,-7.68055,1.18438,2.75,7.36572,
6,0,-64.954,2.74999,-7.93887,-66.5034,2.75,7.08142,-0.0855549,2.75,-7.67206,1.18947,2.75,7.37401,
6.1,0,-64.9528,2.75001,-7.93925,-66.5092,2.74999,7.08033,-0.0810829,2.75,-7.66324,1.19589,2.74999,7.38267,
6.2,0,-64.9525,2.75,-7.93943,-66.5159,2.75,7.07942,-0.075894,2.75,-7.65428,1.20319,2.75,7.39145,
6.3,0,-64.9531,2.75,-7.93978,-66.5224,2.74999,7.07846,-0.0712402,2.75,-7.64608,1.20854,2.75,7.39959,
6.4,0,-64.9533,2.75001,-7.93954,-66.5268,2.74999,7.07826,-0.0667571,2.75,-7.63848,1.21255,2.74999,7.40723,
6.5,0,-64.9529,2.75,-7.93862,-66.5301,2.75,7.07878,-0.0617428,2.75,-7.6303,1.21759,2.75,7.41541,
6.6,0,-64.9538,2.75,-7.93692,-66.5349,2.75,7.08007,-0.0568462,2.75,-7.62178,1.22329,2.75,7.42386,
6.7,0,-64.9553,2.75001,-7.93636,-66.5404,2.74999,7.08021,-0.0511228,2.75,-7.61383,1.22877,2.74999,7.43183,
6.8,0,-64.956,2.74999,-7.93579,-66.5444,2.75,7.08044,-0.0459875,2.75,-7.60635,1.23258,2.75,7.43943,
6.9,0,-64.9566,2.75,-7.93517,-66.5477,2.75,7.08078,-0.0411504,2.75,-7.59857,1.23616,2.75,7.44731,
7,0,-64.9581,2.75,-7.93392,-66.5518,2.75,7.08174,-0.0361249,2.75,-7.5904,1.24111,2.74999,7.45548,
7.1,0,-64.9596,2.75001,-7.9328,-66.5564,2.75,7.08253,-0.0301102,2.75,-7.58246,1.24663,2.75,7.46346,
7.2,0,-64.9608,2.75001,-7.93337,-66.5601,2.75,7.08169,-0.0248259,2.75,-7.57497,1.25035,2.75,7.47109,
7.3,0,-64.9615,2.75,-7.93376,-66.5634,2.74999,7.08104,-0.0202718,2.75,-7.56751,1.25285,2.74999,7.47873,
7.4,0,-64.9606,2.75,-7.93405,-66.5659,2.74999,7.08037,-0.0149294,2.75,-7.55972,1.25723,2.75,7.48659,
7.5,0,-64.9603,2.75,-7.93455,-66.5688,2.74999,7.07953,-0.00908065,2.75,-7.55173,1.26248,2.75,7.49464,
7.6,0,-64.9607,2.75,-7.93528,-66.572,2.74999,7.07851,-0.00403109,2.75,-7.54423,1.26601,2.74999,7.50226,
7.7,0,-64.9604,2.75,-7.93587,-66.574,2.74999,7.07767,0.000807715,2.75,-7.53688,1.26874,2.75,7.50979,
7.8,0,-64.9594,2.75,-7.93619,-66.5753,2.74999,7.0771,0.00583621,2.75,-7.52932,1.27228,2.75,7.51748,
7.9,0,-64.9594,2.75,-7.93649,-66.5779,2.74999,7.07652,0.0112418,2.75,-7.52152,1.27659,2.74999,7.52537,
8,0,-64.9597,2.75,-7.93697,-66.5808,2.74999,7.07576,0.0163605,2.75,-7.51399,1.28034,2.75,7.53301,
8.1,0,-64.9593,2.75,-7.93768,-66.5826,2.74999,7.07481,0.0213181,2.75,-7.5067,1.28327,2.75,7.54048,
8.2,0,-64.9588,2.75,-7.9383,-66.5841,2.74999,7.07398,0.0260594,2.75,-7.49929,1.28597,2.74999,7.54805,
8.3,0,-64.9588,2.75,-7.93859,-66.5863,2.74999,7.07345,0.0307438,2.75,-7.4917,1.2894,2.75,7.55575,
8.4,0,-64.9586,2.75,-7.93902,-66.5885,2.74999,7.07276,0.036122,2.75,-7.48418,1.29344,2.75,7.56338,
8.5,0,-64.9587,2.75,-7.93989,-66.5906,2.74999,7.07167,0.0410811,2.75,-7.47687,1.29628,2.74999,7.57087,
8.6,0,-64.9586,2.75,-7.9406,-66.5924,2.74999,7.07074,0.0453402,2.75,-7.46958,1.29837,2.75,7.57834,
8.7,0,-64.9579,2.75,-7.94095,-66.5939,2.74999,7.07017,0.04997,2.75,-7.46215,1.30143,2.75,7.5859,
8.8,0,-64.9579,2.75,-7.94141,-66.5957,2.75,7.0695,0.0550916,2.75,-7.45464,1.30515,2.74999,7.59353,
8.9,0,-64.9598,2.75,-7.94243,-66.598,2.75,7.06844,0.0598994,2.75,-7.44731,1.30788,2.75,7.60103,
9,0,-64.9609,2.75,-7.94342,-66.5996,2.75,7.0674,0.0645373,2.75,-7.44014,1.30948,2.75,7.60845,
9.1,0,-64.9614,2.75001,-7.94435,-66.6008,2.75,7.06639,0.0695739,2.75,-7.43289,1.31182,2.74999,7.61592,
9.2,0,-64.9624,2.75001,-7.94529,-66.6028,2.75,7.06535,0.0747323,2.75,-7.42552,1.31458,2.75,7.62349,
9.3,0,-64.9634,2.75001,-7.94625,-66.6051,2.74999,7.06425,0.0795155,2.75,-7.41829,1.31692,2.75,7.63092,
9.4,0,-64.964,2.74999,-7.94714,-66.6066,2.75,7.06325,0.0842646,2.75,-7.41115,1.319,2.74999,7.63829,
9.5,0,-64.9645,2.75,-7.94807,-66.6081,2.75,7.06222,0.0888418,2.75,-7.40391,1.32082,2.75,7.64574,
9.6,0,-64.9649,2.75001,-7.94903,-66.61,2.75,7.06109,0.0933512,2.75,-7.39662,1.32305,2.75,7.65322,
9.7,0,-64.9653,2.75001,-7.94996,-66.612,2.75,7.05999,0.0979837,2.75,-7.38939,1.32569,2.74999,7.66062,
9.8,0,-64.9659,2.75001,-7.95086,-66.6138,2.75,7.05894,0.10254,2.75,-7.38223,1.32783,2.75,7.66798,
9.9,0,-64.9663,2.75,-7.95174,-66.6155,2.75,7.05793,0.106667,2.75,-7.37503,1.32933,2.75,7.67539,
10,0,-64.9663,2.75001,-7.95262,-66.617,2.74999,7.05688,0.110823,2.75,-7.36779,1.3313,2.74999,7.68281,
10.1,0.00442597,-64.9664,2.74999,-7.95344,-66.6187,2.75,7.05588,0.115722,2.75,-7.36047,1.33402,2.75,7.6903,
10.2,0.00488,-64.967,2.75,-7.9543,-66.6207,2.75,7.05487,0.119937,2.75,-7.35327,1.33594,2.75,7.69769,
10.3,0.00531355,-64.9671,2.75,-7.95511,-66.6223,2.75,7.05389,0.123513,2.74999,-7.34621,1.3374,2.75001,7.70492,
10.4,0.00565825,-64.967,2.75,-7.95581,-66.6238,2.75,7.05302,0.123149,2.75,-7.34335,1.33811,2.74999,7.7077,
10.5,0.00602476,-64.9669,2.75,-7.9566,-66.6261,2.75,7.05197,0.122505,2.75,-7.34062,1.33861,2.74999,7.71033,
10.6,0.006445,-64.9668,2.75,-7.95766,-66.6286,2.75,7.05062,0.12184,2.75,-7.3379,1.33905,2.74999,7.71296,
10.7,0.00687002,-64.9669,2.75001,-7.95827,-66.6307,2.75,7.04979,0.121274,2.75,-7.33524,1.33944,2.74999,7.71555,
10.8,0.00739398,-64.9678,2.74999,-7.95873,-66.6324,2.75,7.04925,0.120746,2.75,-7.33262,1.33951,2.74999,7.71811,
10.9,0.00801274,-64.9694,2.75001,-7.95881,-66.6344,2.75,7.04912,0.120516,2.75,-7.33003,1.33935,2.74999,7.7207,
11,0.00871264,-64.9711,2.75001,-7.95906,-66.6365,2.75,7.04881,0.121042,2.75,-7.32753,1.33951,2.74999,7.72323,
11.1,0.00947933,-64.9728,2.75,-7.95937,-66.6387,2.75,7.04846,0.121593,2.75,-7.32501,1.33953,2.74999,7.72579,
11.2,0.01032,-64.9742,2.75001,-7.95982,-66.6407,2.75,7.04794,0.121732,2.75,-7.32239,1.33896,2.74999,7.72847,
11.3,0.0112622,-64.9755,2.75001,-7.96041,-66.6427,2.75,7.04727,0.122714,2.75,-7.31977,1.33879,2.75001,7.73118,
11.4,0.0122917,-64.9765,2.75,-7.96235,-66.6452,2.75,7.04516,0.123877,2.75,-7.31754,1.33907,2.75,7.73348,
11.5,0.013361,-64.9775,2.75,-7.96517,-66.6483,2.74999,7.0421,0.124418,2.75,-7.31468,1.33943,2.74999,7.73636,
11.6,0.014468,-64.9772,2.75001,-7.97044,-66.6522,2.75,7.03638,0.124677,2.75,-7.31124,1.3401,2.74999,7.73977,
11.7,0.0155963,-64.9763,2.74999,-7.97796,-66.6572,2.75,7.02819,0.125117,2.75,-7.30763,1.34061,2.75,7.74337,
11.8,0.0167524,-64.9758,2.75,-7.98548,-66.6626,2.75,7.02001,0.127245,2.74999,-7.30346,1.34077,2.75001,7.7477,
11.9,0.0178445,-64.976,2.75001,-7.993,-66.6679,2.75,7.01191,0.130473,2.75,-7.29836,1.34077,2.75001,7.75305,
12,0.0189174,-64.9763,2.74999,-8.00057,-66.6727,2.75,7.00383,0.133456,2.75,-7.29329,1.34095,2.75001,7.75835,
12.1,0.0199765,-64.9764,2.75,-8.00815,-66.6774,2.75,6.99574,0.134939,2.75,-7.2882,1.34072,2.75001,7.76358,
12.2,0.020924,-64.9769,2.75,-8.01562,-66.6822,2.75001,6.98778,0.135781,2.75,-7.28294,1.34037,2.75001,7.76893,
12.3,0.0218267,-64.9773,2.74999,-8.0229,-66.6867,2.75,6.98003,0.136219,2.74999,-7.27713,1.34082,2.75001,7.77474,
12.4,0.0226569,-64.9774,2.75,-8.03019,-66.6915,2.75,6.97221,0.137257,2.75,-7.27103,1.34072,2.74999,7.78094,
12.5,0.0234937,-64.9776,2.75,-8.03738,-66.6958,2.75,6.96455,0.138526,2.75,-7.26484,1.34018,2.75001,7.78728,
12.6,0.0242658,-64.9775,2.74999,-8.04445,-66.6999,2.75,6.957,0.140781,2.75001,-7.2588,1.33971,2.75,7.79353,
12.7,0.0249822,-64.9777,2.75,-8.0515,-66.7043,2.75,6.94947,0.143858,2.75,-7.25168,1.33903,2.75001,7.80095,
12.8,0.0257142,-64.9786,2.75,-8.05843,-66.7079,2.75,6.94222,0.146458,2.75,-7.24431,1.33829,2.75001,7.80858,
12.9,0.0264148,-64.9788,2.74999,-8.06525,-66.7114,2.75,6.93502,0.14799,2.75,-7.23675,1.33769,2.75001,7.81631,
13,0.0271586,-64.9788,2.75,-8.072,-66.7149,2.75,6.92788,0.150411,2.75,-7.22902,1.3369,2.75001,7.82429,
13.1,0.027933,-64.9791,2.74999,-8.07857,-66.7182,2.75,6.92095,0.153195,2.75,-7.22151,1.3359,2.75001,7.8321,
13.2,0.0287102,-64.9795,2.75,-8.08476,-66.7213,2.75,6.91445,0.156625,2.75001,-7.21281,1.33488,2.75001,7.84115,
13.3,0.0295476,-64.9804,2.75,-8.08919,-66.722,2.75,6.91005,0.159575,2.75,-7.20458,1.33405,2.75001,7.84967,
