CombinedSpineCont... started logging at time 02242018_123943 with 4 abstract markers.
time (sec),rot vert pos (rad),0_abstractMarker((0.5  0.5  0.5)).X,0_abstractMarker((0.5  0.5  0.5)).Y,0_abstractMarker((0.5  0.5  0.5)).Z,1_abstractMarker((0.2  0.7  0.2)).X,1_abstractMarker((0.2  0.7  0.2)).Y,1_abstractMarker((0.2  0.7  0.2)).Z,2_abstractMarker((0.5  0.2  0)).X,2_abstractMarker((0.5  0.2  0)).Y,2_abstractMarker((0.5  0.2  0)).Z,3_abstractMarker((0  0.7  0.7)).X,3_abstractMarker((0  0.7  0.7)).Y,3_abstractMarker((0  0.7  0.7)).Z,
5.7671,0,-64.7477,2.74999,-7.7727,-66.2488,2.75,7.2525,-0.112897,2.75,-7.81507,1.24308,2.75,7.22392,
5.7772,0,-64.7473,2.75,-7.77273,-66.2502,2.74999,7.25229,-0.113242,2.74999,-7.8152,1.24419,2.74999,7.22366,
5.7873,0,-64.747,2.75,-7.77277,-66.2517,2.75,7.25207,-0.113619,2.75,-7.81536,1.24524,2.74999,7.22337,
5.7974,0,-64.7466,2.75,-7.77285,-66.253,2.75,7.25182,-0.114022,2.75,-7.81553,1.24624,2.75,7.22308,
5.8075,0,-64.7462,2.75,-7.77293,-66.2544,2.75001,7.25156,-0.114482,2.75,-7.81572,1.24719,2.75,7.22276,
5.8176,0,-64.7458,2.74999,-7.77305,-66.2556,2.75,7.25127,-0.11496,2.75,-7.81592,1.24808,2.75,7.22244,
5.8277,0,-64.7453,2.74999,-7.77318,-66.2569,2.75,7.25097,-0.115479,2.75,-7.81615,1.24891,2.75,7.22209,
5.8378,0,-64.7449,2.75,-7.77334,-66.2581,2.74999,7.25065,-0.116024,2.74999,-7.81637,1.24972,2.74999,7.22174,
5.8479,0,-64.7445,2.75,-7.77349,-66.2593,2.75,7.25034,-0.116586,2.75,-7.8166,1.2505,2.74999,7.22138,
5.858,0,-64.744,2.75,-7.77369,-66.2604,2.75,7.24998,-0.117144,2.75,-7.81682,1.25125,2.75,7.22105,
5.8681,0,-64.7436,2.75,-7.77388,-66.2616,2.75001,7.24963,-0.117715,2.75,-7.81705,1.25199,2.75,7.2207,
5.8782,0,-64.7432,2.74999,-7.7741,-66.2627,2.75,7.24925,-0.118265,2.75,-7.81726,1.25274,2.75,7.22037,
5.8883,0,-64.7429,2.74999,-7.77433,-66.2639,2.74999,7.24887,-0.11881,2.75,-7.8175,1.25348,2.75,7.22002,
5.8984,0,-64.7425,2.75,-7.77456,-66.265,2.74999,7.24849,-0.119325,2.74999,-7.81774,1.25422,2.74999,7.21966,
5.9085,0,-64.7422,2.75,-7.77476,-66.2661,2.75,7.24815,-0.119834,2.75,-7.81799,1.25496,2.74999,7.21929,
5.9186,0,-64.7419,2.75,-7.77497,-66.2672,2.75,7.2478,-0.120332,2.75,-7.81824,1.25569,2.75,7.21894,
5.9287,0,-64.7416,2.75,-7.77515,-66.2683,2.75001,7.24747,-0.12083,2.75,-7.81851,1.25638,2.75,7.21855,
5.9388,0,-64.7413,2.74999,-7.77534,-66.2694,2.75,7.24714,-0.121321,2.75,-7.81878,1.25706,2.75,7.21818,
5.9489,0,-64.741,2.74999,-7.77552,-66.2704,2.75,7.24683,-0.121822,2.75,-7.81906,1.25772,2.74999,7.21779,
5.959,0,-64.7408,2.75,-7.77571,-66.2715,2.74999,7.24651,-0.122295,2.74999,-7.81934,1.25838,2.74999,7.21741,
5.9691,0,-64.7405,2.75,-7.77587,-66.2725,2.75,7.24622,-0.12274,2.75,-7.81963,1.25903,2.74999,7.21702,
5.9792,0,-64.7402,2.75,-7.77605,-66.2734,2.75,7.24591,-0.123155,2.75,-7.81989,1.25971,2.75,7.21666,
5.9893,0,-64.7399,2.75,-7.77621,-66.2744,2.75,7.24562,-0.123529,2.75,-7.82016,1.26039,2.75,7.21629,
5.9994,0,-64.7397,2.75,-7.7764,-66.2754,2.75,7.2453,-0.123846,2.75,-7.82041,1.26109,2.75,7.21594,
6.0095,0,-64.7395,2.74999,-7.77659,-66.2764,2.74999,7.24499,-0.124123,2.75,-7.82069,1.2618,2.75,7.21558,
6.0196,0,-64.7394,2.75,-7.77679,-66.2775,2.74999,7.24467,-0.124335,2.74999,-7.82095,1.26255,2.74999,7.21523,
6.0297,0,-64.7393,2.75,-7.77697,-66.2785,2.75,7.24437,-0.124491,2.75,-7.82122,1.26332,2.74999,7.21487,
6.0398,0,-64.7392,2.75,-7.77717,-66.2796,2.75,7.24405,-0.124579,2.75,-7.82147,1.26413,2.75,7.21454,
6.0499,0,-64.7391,2.75,-7.77736,-66.2806,2.75001,7.24375,-0.124627,2.75,-7.82174,1.26496,2.75,7.21419,
6.06,0,-64.7391,2.74999,-7.77757,-66.2817,2.75,7.24344,-0.124627,2.75,-7.82199,1.26582,2.75,7.21385,
6.0701,0,-64.7391,2.74999,-7.77778,-66.2828,2.74999,7.24312,-0.124608,2.75,-7.82227,1.26667,2.74999,7.2135,
6.0802,0,-64.7391,2.75,-7.77799,-66.2838,2.74999,7.24279,-0.124565,2.75,-7.82255,1.26753,2.74999,7.21314,
6.0903,0,-64.7392,2.75,-7.7782,-66.2849,2.75,7.24248,-0.124531,2.75,-7.82284,1.26837,2.74999,7.21278,
6.1004,0,-64.7392,2.75,-7.77844,-66.2859,2.75,7.24214,-0.1245,2.75,-7.8231,1.2692,2.75,7.21245,
6.1105,0,-64.7392,2.75,-7.77868,-66.2869,2.75,7.24179,-0.124481,2.75,-7.82338,1.27,2.75,7.21209,
6.1206,0,-64.7392,2.74999,-7.77895,-66.2879,2.75,7.24142,-0.124472,2.75,-7.82364,1.27078,2.75,7.21176,
6.1307,0,-64.7393,2.74999,-7.77924,-66.289,2.74999,7.24103,-0.124491,2.75,-7.82392,1.27156,2.74999,7.2114,
6.1408,0,-64.7393,2.75,-7.77954,-66.29,2.74999,7.24063,-0.1245,2.74999,-7.82421,1.27232,2.74999,7.21105,
6.1509,0,-64.7394,2.75,-7.77983,-66.291,2.75,7.24024,-0.124525,2.75,-7.82451,1.27306,2.74999,7.21068,
6.161,0,-64.7395,2.75,-7.78015,-66.2921,2.75,7.23982,-0.124551,2.75,-7.8248,1.27379,2.75,7.21031,
6.1711,0,-64.7397,2.75,-7.78046,-66.2931,2.75,7.23942,-0.124596,2.75,-7.82512,1.27449,2.75,7.20992,
6.1812,0,-64.7399,2.74999,-7.78079,-66.2942,2.75,7.239,-0.124636,2.75,-7.82545,1.27515,2.75,7.20953,
6.1913,0,-64.7401,2.74999,-7.78114,-66.2953,2.74999,7.23857,-0.124703,2.75,-7.82581,1.27579,2.74999,7.2091,
6.2014,0,-64.7403,2.75,-7.78149,-66.2963,2.74999,7.23813,-0.124769,2.75,-7.82617,1.2764,2.74999,7.20868,
6.2115,0,-64.7406,2.75,-7.78183,-66.2973,2.75,7.23771,-0.124853,2.75,-7.82656,1.27699,2.74999,7.20823,
6.2216,0,-64.7408,2.75,-7.7822,-66.2983,2.75,7.23726,-0.12493,2.75,-7.82692,1.27755,2.75,7.2078,
6.2317,0,-64.741,2.75,-7.78255,-66.2992,2.75,7.23683,-0.125045,2.75,-7.82731,1.27808,2.75,7.20736,
6.2418,0,-64.7411,2.74999,-7.78294,-66.3001,2.75,7.23636,-0.125174,2.75,-7.82768,1.27859,2.75,7.20693,
6.2519,0,-64.7413,2.74999,-7.78333,-66.3009,2.74999,7.2359,-0.12533,2.75,-7.82807,1.27907,2.74999,7.20648,
6.262,0,-64.7414,2.75,-7.78373,-66.3017,2.74999,7.23544,-0.125502,2.74999,-7.82845,1.27953,2.74999,7.20604,
6.2721,0,-64.7415,2.75,-7.7841,-66.3025,2.75,7.23499,-0.125703,2.75,-7.82883,1.27998,2.74999,7.2056,
6.2822,0,-64.7416,2.75,-7.78449,-66.3033,2.75,7.23453,-0.125891,2.75,-7.8292,1.28042,2.75,7.20517,
6.2923,0,-64.7416,2.75,-7.78486,-66.304,2.75,7.23409,-0.126087,2.75,-7.82958,1.28085,2.75,7.20473,
6.3024,0,-64.7417,2.74999,-7.78524,-66.3047,2.75,7.23364,-0.126269,2.75,-7.82995,1.28129,2.75,7.2043,
6.3125,0,-64.7417,2.74999,-7.78561,-66.3055,2.74999,7.2332,-0.126445,2.75,-7.83035,1.28172,2.74999,7.20384,
6.3226,0,-64.7418,2.75,-7.78599,-66.3062,2.74999,7.23276,-0.126589,2.75,-7.83076,1.28215,2.74999,7.20338,
6.3327,0,-64.7419,2.75,-7.78634,-66.3069,2.75,7.23234,-0.126721,2.75,-7.83119,1.28257,2.74999,7.2029,
6.3428,0,-64.742,2.75,-7.78671,-66.3076,2.75,7.2319,-0.126818,2.75,-7.83158,1.283,2.75,7.20246,
6.3529,0,-64.7421,2.75,-7.78707,-66.3083,2.75,7.23148,-0.126901,2.75,-7.832,1.28341,2.75,7.20199,
6.363,0,-64.7421,2.74999,-7.78746,-66.3089,2.75,7.23104,-0.12695,2.75,-7.8324,1.28382,2.75,7.20155,
6.3731,0,-64.7422,2.74999,-7.78784,-66.3095,2.74999,7.23059,-0.126986,2.75,-7.83282,1.28423,2.74999,7.20109,
6.3832,0,-64.7422,2.75,-7.78824,-66.3101,2.74999,7.23014,-0.127,2.74999,-7.83322,1.28467,2.74999,7.20065,
6.3933,0,-64.7422,2.75,-7.78861,-66.3106,2.75,7.22971,-0.12699,2.75,-7.83363,1.2851,2.74999,7.2002,
6.4034,0,-64.7422,2.75,-7.789,-66.3111,2.75,7.22926,-0.126954,2.75,-7.83401,1.28555,2.75,7.19978,
6.4135,0,-64.7422,2.75,-7.78937,-66.3117,2.75,7.22884,-0.126926,2.75,-7.83441,1.28599,2.75,7.19934,
6.4236,0,-64.7422,2.74999,-7.78975,-66.3122,2.75,7.2284,-0.126883,2.75,-7.83478,1.28645,2.75,7.19893,
6.4337,0,-64.7422,2.74999,-7.79013,-66.3128,2.74999,7.22797,-0.126826,2.75,-7.83518,1.28689,2.74999,7.1985,
6.4438,0,-64.7422,2.75,-7.7905,-66.3134,2.74999,7.22754,-0.12676,2.75,-7.83557,1.28735,2.74999,7.19807,
6.4539,0,-64.7424,2.75,-7.79084,-66.314,2.75,7.22714,-0.126677,2.75,-7.83597,1.28782,2.74999,7.19763,
6.464,0,-64.7427,2.75001,-7.79083,-66.3147,2.75,7.22713,-0.126554,2.75,-7.83635,1.28831,2.75,7.19722,
6.4741,0,-64.743,2.75,-7.79065,-66.3154,2.75,7.22726,-0.126419,2.75,-7.83676,1.28878,2.75,7.19678,
6.4842,0,-64.7434,2.75001,-7.7905,-66.3161,2.75,7.22737,-0.126262,2.75,-7.83714,1.28928,2.75,7.19636,
6.4943,0,-64.7439,2.75,-7.79034,-66.3168,2.75,7.2275,-0.1261,2.75,-7.83754,1.28977,2.74999,7.19593,
6.5044,0,-64.7444,2.75,-7.79022,-66.3176,2.75,7.2276,-0.125921,2.75,-7.83794,1.29025,2.74999,7.19551,
6.5145,0,-64.7449,2.75,-7.79012,-66.3183,2.75001,7.22769,-0.125743,2.75,-7.83833,1.29073,2.74999,7.19509,
6.5246,0,-64.7456,2.75001,-7.79005,-66.319,2.75,7.22775,-0.125565,2.75,-7.8387,1.29121,2.75,7.19469,
6.5347,0,-64.7462,2.75,-7.78996,-66.3197,2.74999,7.22783,-0.125405,2.75,-7.83908,1.29167,2.75,7.19428,
6.5448,0,-64.7468,2.75001,-7.78987,-66.3204,2.74999,7.22791,-0.125242,2.75,-7.83945,1.29214,2.75,7.19388,
6.5549,0,-64.7474,2.75,-7.78975,-66.3211,2.75,7.22802,-0.125117,2.75,-7.83983,1.2926,2.74999,7.19347,
6.565,0,-64.7479,2.75,-7.78963,-66.3218,2.75,7.22812,-0.125006,2.74999,-7.84022,1.29307,2.74999,7.19305,
6.5751,0,-64.7484,2.75,-7.7895,-66.3225,2.75001,7.22822,-0.124907,2.75,-7.84062,1.29353,2.74999,7.19262,
6.5852,0,-64.7489,2.75001,-7.78939,-66.3233,2.75,7.22831,-0.124812,2.75,-7.841,1.29398,2.75,7.1922,
6.5953,0,-64.7494,2.75,-7.78926,-66.3241,2.75,7.22841,-0.124745,2.75,-7.84141,1.29443,2.75,7.19175,
6.6054,0,-64.75,2.75001,-7.78914,-66.3249,2.75,7.22851,-0.12466,2.75,-7.84181,1.29488,2.75,7.19132,
6.6155,0,-64.7505,2.75,-7.789,-66.3257,2.75001,7.22862,-0.124577,2.75,-7.84223,1.29533,2.74999,7.19086,
6.6256,0,-64.7511,2.75,-7.78888,-66.3264,2.75,7.22872,-0.124488,2.75,-7.84265,1.29579,2.74999,7.19041,
6.6357,0,-64.7517,2.75,-7.78879,-66.3272,2.75001,7.2288,-0.1244,2.75,-7.84308,1.29626,2.74999,7.18995,
6.6458,0,-64.7524,2.75001,-7.78874,-66.3279,2.75,7.22885,-0.124297,2.75,-7.84348,1.29673,2.75,7.18951,
6.6559,0,-64.7531,2.75,-7.78858,-66.3285,2.75,7.22901,-0.124222,2.75,-7.8439,1.29719,2.75,7.18905,
6.666,0,-64.754,2.75001,-7.78788,-66.3293,2.75,7.22972,-0.124154,2.75,-7.8443,1.29764,2.75,7.18861,
6.6761,0,-64.7548,2.75,-7.78713,-66.3301,2.75001,7.23047,-0.124119,2.75,-7.84472,1.29807,2.74999,7.18816,
6.6862,0,-64.7556,2.75001,-7.78641,-66.3309,2.75,7.23119,-0.124086,2.74999,-7.84514,1.29847,2.74999,7.1877,
6.6963,0,-64.7563,2.75,-7.78567,-66.3316,2.75,7.23194,-0.124084,2.75,-7.8456,1.29885,2.74999,7.18721,
6.7064,0,-64.757,2.75,-7.78493,-66.3323,2.74999,7.23268,-0.12409,2.75,-7.84607,1.2992,2.75,7.18671,
6.7165,0,-64.7578,2.75,-7.78419,-66.3329,2.75,7.23343,-0.124126,2.75,-7.8466,1.29951,2.75,7.18614,
6.7266,0,-64.7585,2.75001,-7.78346,-66.3335,2.75,7.23417,-0.124168,2.75,-7.84715,1.2998,2.75,7.18556,
6.7367,0,-64.7592,2.75,-7.78273,-66.334,2.75001,7.23492,-0.124237,2.75,-7.84773,1.30007,2.74999,7.18495,
6.7468,0,-64.7599,2.75001,-7.78202,-66.3346,2.75,7.23565,-0.124304,2.75,-7.84829,1.30035,2.74999,7.18435,
6.7569,0,-64.7606,2.75,-7.7813,-66.3352,2.74999,7.23638,-0.124368,2.75,-7.84885,1.30064,2.74999,7.18376,
6.767,0,-64.7614,2.75,-7.78059,-66.3357,2.75,7.23711,-0.124426,2.75,-7.84937,1.30095,2.75,7.18321,
6.7771,0,-64.7621,2.75,-7.77989,-66.3363,2.75,7.23783,-0.124478,2.75,-7.84986,1.30128,2.75,7.18267,
6.7872,0,-64.7629,2.75001,-7.7792,-66.337,2.75,7.23853,-0.124502,2.75,-7.85032,1.30162,2.75,7.18219,
6.7973,0,-64.7636,2.75001,-7.77848,-66.3376,2.75001,7.23926,-0.124533,2.75,-7.85079,1.30194,2.74999,7.18168,
6.8074,0,-64.7644,2.75001,-7.77779,-66.3382,2.75,7.23997,-0.12455,2.74999,-7.85122,1.30227,2.74999,7.18122,
6.8175,0,-64.7651,2.75,-7.77705,-66.3389,2.75,7.24071,-0.124568,2.75,-7.85164,1.30258,2.74999,7.18077,
6.8276,0,-64.7658,2.75,-7.77632,-66.3395,2.74999,7.24145,-0.124591,2.75,-7.85203,1.30288,2.75,7.18034,
6.8377,0,-64.7665,2.75,-7.77557,-66.3401,2.75,7.24221,-0.12465,2.75,-7.85245,1.30315,2.75,7.1799,
6.8478,0,-64.7672,2.75001,-7.77484,-66.3408,2.75,7.24295,-0.124723,2.75,-7.85284,1.30341,2.75,7.17948,
6.8579,0,-64.7679,2.75,-7.77408,-66.3414,2.75001,7.24371,-0.124807,2.75,-7.85325,1.30365,2.74999,7.17904,
6.868,0,-64.7685,2.75001,-7.77335,-66.342,2.75,7.24445,-0.124875,2.75,-7.85365,1.30391,2.74999,7.1786,
6.8781,0,-64.7692,2.75,-7.77259,-66.3427,2.74999,7.24521,-0.124925,2.75,-7.85406,1.30418,2.74999,7.17816,
6.8882,0,-64.7699,2.75,-7.77182,-66.3434,2.74999,7.24597,-0.124944,2.75,-7.85445,1.30449,2.75,7.17774,
6.8983,0,-64.7706,2.75,-7.77106,-66.3441,2.75,7.24674,-0.124934,2.75,-7.85486,1.30481,2.75,7.1773,
6.9084,0,-64.7714,2.75001,-7.77031,-66.3449,2.75,7.24748,-0.124896,2.75,-7.85524,1.30517,2.75,7.17688,
6.9185,0,-64.7722,2.75,-7.76954,-66.3458,2.75001,7.24825,-0.124862,2.75,-7.85565,1.30556,2.74999,7.17645,
6.9286,0,-64.773,2.75001,-7.7688,-66.3466,2.75,7.24899,-0.124809,2.74999,-7.85604,1.30598,2.74999,7.17602,
6.9387,0,-64.7739,2.75,-7.76804,-66.3475,2.75,7.24975,-0.124753,2.75,-7.85644,1.30643,2.74999,7.17558,
6.9488,0,-64.7748,2.75,-7.76728,-66.3483,2.74999,7.2505,-0.124691,2.75,-7.85682,1.30691,2.75,7.17516,
6.9589,0,-64.7756,2.75,-7.76652,-66.3492,2.75,7.25126,-0.124648,2.75,-7.85722,1.3074,2.75,7.17472,
6.969,0,-64.7764,2.75001,-7.76577,-66.35,2.75,7.25201,-0.124593,2.75,-7.8576,1.30789,2.75,7.1743,
6.9791,0,-64.7771,2.75,-7.765,-66.3508,2.75001,7.25277,-0.124561,2.75,-7.858,1.30836,2.74999,7.17385,
6.9892,0,-64.7778,2.75001,-7.76424,-66.3516,2.75,7.25353,-0.124539,2.74999,-7.85841,1.30884,2.74999,7.17341,
6.9993,0,-64.7786,2.75,-7.76346,-66.3524,2.75,7.2543,-0.124533,2.75,-7.85881,1.30929,2.74999,7.17296,
7.0094,0,-64.7793,2.75,-7.7627,-66.3532,2.74999,7.25506,-0.124521,2.75,-7.8592,1.30975,2.75,7.17253,
7.0195,0,-64.7801,2.75,-7.76195,-66.3539,2.75,7.25581,-0.12453,2.75,-7.8596,1.3102,2.75,7.17208,
7.0296,0,-64.7809,2.75001,-7.76123,-66.3546,2.75,7.25654,-0.124532,2.75,-7.85998,1.31067,2.75,7.17166,
7.0397,0,-64.7817,2.75,-7.7606,-66.3553,2.75,7.25718,-0.124522,2.75,-7.86038,1.31115,2.74999,7.17121,
7.0498,0,-64.7826,2.75,-7.75992,-66.3559,2.74999,7.25789,-0.124489,2.74999,-7.86078,1.31164,2.74999,7.17077,
7.0599,0,-64.7834,2.75,-7.75922,-66.3567,2.75,7.2586,-0.124448,2.75,-7.86119,1.31213,2.74999,7.17032,
7.07,0,-64.7843,2.75001,-7.75854,-66.3574,2.75,7.2593,-0.124382,2.75,-7.86158,1.31263,2.75,7.16989,
7.0801,0,-64.7852,2.75,-7.75784,-66.3581,2.75,7.26001,-0.124325,2.75,-7.862,1.3131,2.75,7.16943,
7.0902,0,-64.7861,2.75001,-7.75716,-66.3588,2.75,7.26071,-0.124266,2.75,-7.8624,1.31356,2.75,7.16899,
7.1003,0,-64.787,2.75,-7.75647,-66.3595,2.74999,7.26143,-0.124247,2.75,-7.86282,1.31399,2.74999,7.16853,
7.1104,0,-64.7878,2.75,-7.75578,-66.3601,2.75,7.26215,-0.124231,2.75,-7.86324,1.31439,2.74999,7.16807,
7.1205,0,-64.7887,2.75,-7.7551,-66.3606,2.75,7.26286,-0.124253,2.75,-7.86368,1.31476,2.74999,7.1676,
7.1306,0,-64.7895,2.75,-7.75447,-66.361,2.75,7.26353,-0.124308,2.75,-7.86412,1.3151,2.75,7.16711,
7.1407,0,-64.7903,2.75,-7.75382,-66.3614,2.75001,7.26422,-0.124426,2.75,-7.86464,1.31538,2.75,7.16656,
7.1508,0,-64.791,2.74999,-7.75337,-66.3617,2.75,7.26472,-0.124587,2.75,-7.86521,1.31559,2.75,7.16596,
7.1609,0,-64.7917,2.75,-7.75295,-66.362,2.75,7.26517,-0.124807,2.75,-7.86586,1.31573,2.74999,7.16527,
7.171,0,-64.7925,2.75,-7.75227,-66.3625,2.74999,7.26588,-0.125054,2.74999,-7.86654,1.31584,2.74999,7.16456,
7.1811,0,-64.7933,2.75,-7.75157,-66.3631,2.75,7.2666,-0.125307,2.75,-7.86724,1.31593,2.74999,7.16382,
7.1912,0,-64.7941,2.75001,-7.7509,-66.3637,2.75,7.26729,-0.125549,2.75,-7.86794,1.31601,2.75,7.16309,
7.2013,0,-64.7949,2.75,-7.75021,-66.3643,2.75,7.26801,-0.125784,2.75,-7.86865,1.3161,2.75,7.16235,
7.2114,0,-64.7957,2.75001,-7.74954,-66.3649,2.75,7.2687,-0.125982,2.75,-7.86933,1.31622,2.75,7.16164,
7.2215,0,-64.7965,2.75,-7.74884,-66.3655,2.74999,7.26942,-0.126168,2.75,-7.87003,1.31634,2.74999,7.16091,
7.2316,0,-64.7973,2.75,-7.74818,-66.366,2.75,7.27012,-0.126323,2.74999,-7.87071,1.31647,2.74999,7.1602,
7.2417,0,-64.7981,2.75,-7.74753,-66.3664,2.75,7.27082,-0.126468,2.75,-7.87139,1.31661,2.74999,7.15949,
7.2518,0,-64.7989,2.75,-7.7469,-66.3667,2.75,7.27149,-0.126584,2.75,-7.87203,1.31677,2.75,7.15883,
7.2619,0,-64.7997,2.75,-7.74625,-66.367,2.75001,7.27219,-0.126706,2.75,-7.87267,1.31692,2.75,7.15817,
7.272,0,-64.8004,2.75,-7.7456,-66.3674,2.75,7.27288,-0.126806,2.75,-7.87325,1.31711,2.75,7.15756,
7.2821,0,-64.8011,2.75,-7.74524,-66.3678,2.75001,7.27326,-0.126898,2.75,-7.87381,1.31732,2.74999,7.15696,
7.2922,0,-64.8018,2.75001,-7.74454,-66.3684,2.75,7.27398,-0.126965,2.74999,-7.87434,1.31756,2.74999,7.1564,
7.3023,0,-64.8025,2.75,-7.7439,-66.3688,2.75,7.27464,-0.127007,2.75,-7.87486,1.31782,2.74999,7.15586,
7.3124,0,-64.8031,2.75001,-7.74332,-66.3693,2.75,7.27524,-0.127026,2.75,-7.87533,1.3181,2.75,7.15536,
7.3225,0,-64.8039,2.75,-7.7426,-66.3699,2.75,7.27597,-0.12702,2.75,-7.87581,1.31839,2.75,7.15485,
7.3326,0,-64.8046,2.75,-7.74187,-66.3706,2.74999,7.27671,-0.126982,2.75,-7.87627,1.31869,2.75,7.15436,
7.3427,0,-64.8053,2.75,-7.74112,-66.3713,2.75,7.27746,-0.126921,2.75,-7.87674,1.319,2.74999,7.15387,
7.3528,0,-64.8061,2.75001,-7.7404,-66.372,2.75,7.27819,-0.126815,2.74999,-7.87718,1.31935,2.74999,7.15341,
7.3629,0,-64.8069,2.75,-7.73967,-66.3727,2.75001,7.27893,-0.126686,2.75,-7.87761,1.31973,2.74999,7.15296,
7.373,0,-64.8076,2.75001,-7.73895,-66.3733,2.75,7.27966,-0.126529,2.75,-7.87802,1.32013,2.75,7.15252,
7.3831,0,-64.8084,2.75,-7.73822,-66.374,2.75,7.2804,-0.126387,2.75,-7.87845,1.32054,2.75,7.15207,
7.3932,0,-64.8092,2.75,-7.73751,-66.3746,2.74999,7.28113,-0.126236,2.75,-7.87886,1.32096,2.75,7.15163,
7.4033,0,-64.8101,2.75,-7.73679,-66.3753,2.75,7.28186,-0.126104,2.75,-7.87929,1.32136,2.74999,7.15118,
7.4134,0,-64.8108,2.75,-7.73634,-66.3758,2.75,7.28233,-0.125986,2.74999,-7.8797,1.32177,2.74999,7.15073,
7.4235,0,-64.8116,2.75,-7.73577,-66.3763,2.75,7.28294,-0.125902,2.75,-7.88012,1.32216,2.74999,7.15028,
7.4336,0,-64.8124,2.75001,-7.73508,-66.377,2.75,7.28364,-0.125827,2.75,-7.88052,1.32255,2.75,7.14986,
7.4437,0,-64.8132,2.75,-7.73437,-66.3776,2.75,7.28437,-0.125789,2.75,-7.88093,1.32292,2.75,7.14942,
7.4538,0,-64.814,2.75001,-7.73368,-66.3783,2.75,7.28507,-0.125775,2.75,-7.88132,1.32329,2.75,7.14899,
7.4639,0,-64.8148,2.75,-7.73298,-66.3789,2.74999,7.28579,-0.125791,2.75,-7.88173,1.32365,2.74999,7.14854,
7.474,0,-64.8156,2.75,-7.73229,-66.3795,2.74999,7.28651,-0.125809,2.74999,-7.88214,1.324,2.74999,7.1481,
7.4841,0,-64.8165,2.75,-7.73158,-66.3802,2.75,7.28723,-0.125853,2.75,-7.88257,1.32434,2.74999,7.14763,
7.4942,0,-64.8173,2.75001,-7.7309,-66.3809,2.75,7.28793,-0.125914,2.75,-7.88303,1.32466,2.75,7.14714,
7.5043,0,-64.8182,2.75,-7.73019,-66.3816,2.75001,7.28866,-0.12602,2.75,-7.88357,1.32493,2.75,7.14656,
7.5144,0,-64.8191,2.75001,-7.72951,-66.3823,2.75,7.28937,-0.126139,2.75,-7.88415,1.32516,2.75,7.14595,
7.5245,0,-64.82,2.75,-7.72881,-66.3829,2.75,7.29009,-0.126296,2.75,-7.88479,1.32536,2.74999,7.14527,
7.5346,0,-64.8209,2.75,-7.72812,-66.3836,2.74999,7.2908,-0.126454,2.74999,-7.88544,1.32555,2.74999,7.14458,
7.5447,0,-64.8218,2.75,-7.72743,-66.3842,2.75,7.29152,-0.126637,2.75,-7.88613,1.32572,2.74999,7.14386,
7.5548,0,-64.8227,2.75001,-7.72677,-66.3848,2.75,7.29221,-0.126829,2.75,-7.88681,1.32587,2.75,7.14314,
7.5649,0,-64.8235,2.75,-7.7261,-66.3854,2.75,7.29291,-0.127062,2.75,-7.88753,1.326,2.75,7.14239,
7.575,0,-64.8243,2.75001,-7.72544,-66.386,2.75,7.2936,-0.127312,2.75,-7.88825,1.32611,2.75,7.14164,
7.5851,0,-64.8252,2.75,-7.72476,-66.3865,2.74999,7.2943,-0.127592,2.75,-7.889,1.32617,2.74999,7.14085,
7.5952,0,-64.826,2.75,-7.72407,-66.3871,2.74999,7.29501,-0.127869,2.74999,-7.88975,1.32625,2.74999,7.14007,
7.6053,0,-64.8267,2.75,-7.72338,-66.3876,2.75,7.29573,-0.128144,2.75,-7.89049,1.32634,2.74999,7.13929,
7.6154,0,-64.8275,2.75001,-7.72269,-66.3881,2.75,7.29644,-0.128402,2.75,-7.89122,1.32644,2.75,7.13853,
7.6255,0,-64.8283,2.75,-7.72199,-66.3886,2.75001,7.29717,-0.128659,2.75,-7.89196,1.32656,2.75,7.13775,
7.6356,0,-64.829,2.75001,-7.7213,-66.3891,2.75,7.29789,-0.128904,2.75,-7.89268,1.32669,2.75,7.13699,
7.6457,0,-64.8298,2.75,-7.72059,-66.3897,2.75,7.29862,-0.129146,2.75,-7.89343,1.32682,2.74999,7.13621,
7.6558,0,-64.8306,2.75,-7.71989,-66.3902,2.74999,7.29935,-0.12937,2.74999,-7.89417,1.32696,2.74999,7.13544,
7.6659,0,-64.8314,2.75,-7.7192,-66.3907,2.75,7.30007,-0.129583,2.75,-7.89491,1.3271,2.74999,7.13466,
7.676,0,-64.8322,2.75001,-7.71852,-66.3913,2.75,7.30078,-0.129764,2.75,-7.89562,1.32726,2.75,7.13392,
7.6861,0,-64.833,2.75,-7.71783,-66.3918,2.75,7.3015,-0.129937,2.75,-7.89634,1.32741,2.75,7.13317,
7.6962,0,-64.8338,2.75001,-7.71716,-66.3923,2.75,7.30219,-0.130076,2.75,-7.89702,1.32759,2.75,7.13246,
7.7063,0,-64.8345,2.75,-7.71647,-66.3928,2.74999,7.3029,-0.130205,2.75,-7.89769,1.32777,2.74999,7.13176,
7.7164,0,-64.8353,2.75,-7.71579,-66.3933,2.74999,7.30362,-0.130317,2.74999,-7.89833,1.32797,2.74999,7.13108,
7.7265,0,-64.8361,2.75,-7.7151,-66.3938,2.75,7.30433,-0.130413,2.75,-7.89896,1.32818,2.74999,7.13043,
