Time,FP_RearLeft_Fx,FP_RearLeft_Fy,FP_RearLeft_Fz,
0.0101,1.06866e-11,-27.2472,0,
0.0202,1.06866e-11,26.6254,0,
0.0303,1.06866e-11,80.2608,0,
0.0404,1.06866e-11,131.065,0,
0.0505,1.06866e-11,178.848,0,
0.0606,1.06866e-11,223.743,0,
0.0707,1.06866e-11,265.919,0,
0.0808,1.06866e-11,305.539,0,
0.0909,1.06866e-11,342.758,0,
0.101,1.06866e-11,377.721,0,
0.1111,1.06866e-11,410.566,0,
0.1212,1.06866e-11,441.42,0,
0.1313,1.06866e-11,470.405,0,
0.1414,1.06866e-11,497.633,0,
0.1515,1.06866e-11,523.211,0,
0.1616,1.06866e-11,547.238,0,
0.1717,1.06866e-11,569.81,0,
0.1818,1.06866e-11,591.014,0,
0.1919,1.06866e-11,610.933,0,
0.202,1.06866e-11,629.644,0,
0.2121,1.06866e-11,647.222,0,
0.2222,1.06866e-11,663.735,0,
0.2323,1.06866e-11,679.247,0,
0.2424,1.06866e-11,693.818,0,
0.2525,1.06866e-11,707.507,0,
0.2626,1.06866e-11,720.366,0,
0.2727,1.06866e-11,732.446,0,
0.2828,1.06866e-11,743.794,0,
0.2929,1.06866e-11,754.454,0,
0.303,1.06866e-11,764.468,0,
0.3131,1.06866e-11,773.876,0,
0.3232,1.06866e-11,782.713,0,
0.3333,1.06866e-11,791.014,0,
0.3434,3.1819,826.042,-0.0239621,
0.3535,3.65522,837.418,-0.0275265,
0.3636,3.52587,843.193,-0.0265524,
0.3737,3.32495,847.939,-0.0250393,
0.3838,3.34926,854.279,0.0585184,
0.3939,3.29789,860.13,0.0610469,
0.404,2.99901,864.958,0.0660671,
0.4141,2.6785,869.361,0.0628309,
0.4242,2.36542,873.532,0.0582504,
0.4343,2.07194,877.44,0.0539503,
0.4444,1.81911,880.932,0.0499915,
0.4545,1.59052,884.15,0.0458045,
0.4646,1.36742,887.247,0.0420502,
0.4747,1.15184,890.202,0.0392411,
0.4848,0.961622,892.879,0.0368831,
0.4949,0.789478,895.346,0.0347938,
0.505,0.631669,897.634,0.0325857,
0.5151,0.481652,899.801,0.0290098,
0.5252,0.337062,901.874,0.0236631,
0.5353,0.196212,903.868,0.0166786,
0.5454,0.064906,905.739,0.0088588,
0.5555,-0.0455975,907.397,0.001785,
0.5656,-0.15565,909.003,-0.00458672,
0.5757,-0.258243,910.501,-0.00937997,
0.5858,-0.352714,911.89,-0.0129852,
0.5959,-0.440993,913.19,-0.0158855,
0.606,-0.521928,914.394,-0.0181349,
0.6161,-0.595075,915.503,-0.0202195,
0.6262,-0.664816,916.555,-0.022786,
0.6363,-0.731876,917.559,-0.0264645,
0.6464,-0.795349,918.514,-0.0320445,
0.6565,-0.856414,919.432,-0.0399177,
0.6666,-0.91375,920.303,-0.049237,
0.6767,-0.967256,921.122,-0.0586222,
0.6868,-1.01658,921.878,-0.0631922,
0.6969,-0.979828,922.599,-0.06631,
0.707,-0.880936,923.319,-0.0756904,
0.7171,-0.742658,924.038,-0.0815321,
0.7272,-0.61645,924.722,-0.0769281,
0.7373,-0.514385,925.349,-0.0562344,
0.7474,-0.400902,925.946,-0.0429135,
0.7575,-0.285957,926.511,-0.0316619,
0.7676,-0.18846,927.034,-0.0309119,
0.7777,-0.0992918,927.516,-0.0350309,
0.7878,0.00994616,927.988,-0.0443798,
0.7979,0.120263,928.442,-0.0492666,
0.808,0.224498,928.868,-0.0455499,
0.8181,0.322631,929.267,-0.0403104,
0.8282,0.41402,929.635,-0.0372398,
0.8383,0.499721,929.981,-0.0337644,
0.8484,0.580571,930.312,-0.0314392,
0.8585,0.655997,930.617,-0.0297016,
0.8686,0.72757,930.91,-0.0285926,
0.8787,0.794565,931.184,-0.0278044,
0.8888,0.857795,931.444,-0.027279,
0.8989,0.917351,931.685,-0.0253093,
0.909,0.973183,931.902,-0.0174611,
0.9191,1.01341,932.112,-0.0113375,
0.9292,1.04182,932.302,-0.00245081,
0.9393,1.06485,932.48,0.0208434,
0.9494,1.07991,932.643,0.0361693,
0.9595,1.09115,932.793,0.0543816,
0.9696,1.07553,932.92,0.0663425,
0.9797,1.06156,933.038,0.0617513,
0.9898,1.03994,933.149,0.0531951,
0.9999,1.0172,933.249,0.0458893,
1.01,1.00012,933.351,0.0318127,
1.0201,0.969401,933.431,0.00881787,
1.0302,0.947268,933.513,-0.00317615,
1.0403,0.918304,933.591,0.000368856,
1.0504,0.892327,933.661,-0.00484165,
1.0605,0.872929,933.735,-0.0090843,
1.0706,0.862411,933.804,-0.0102212,
1.0807,0.857142,933.88,-0.00672429,
1.0908,0.857478,933.949,0.00391485,
1.1009,0.8629,934.013,-0.000570979,
1.111,0.871404,934.081,0.0111326,
1.1211,0.886143,934.146,0.019948,
1.1312,0.905589,934.21,0.023877,
1.1413,0.929441,934.273,0.0337532,
1.1514,0.953288,934.335,0.0346825,
1.1615,0.983403,934.395,0.0374296,
1.1716,1.02389,934.457,0.0601503,
1.1817,1.05836,934.515,0.078748,
1.1918,1.08945,934.569,0.0850588,
1.2019,1.116,934.616,0.0878182,
1.212,1.13831,934.66,0.0919526,
1.2221,1.16088,934.699,0.0971913,
1.2322,1.17792,934.735,0.102386,
1.2423,1.18825,934.767,0.103904,
1.2524,1.19473,934.793,0.104576,
1.2625,1.19996,934.818,0.114989,
1.2726,1.19006,934.834,0.132412,
1.2827,1.176,934.85,0.124692,
1.2928,1.16058,934.854,0.12039,
1.3029,1.14349,934.863,0.114769,
1.313,1.12222,934.867,0.115979,
1.3231,1.09445,934.868,0.105601,
1.3332,1.06507,934.867,0.100238,
1.3433,1.04077,934.868,0.09712,
1.3534,1.00798,934.862,0.0918215,
1.3635,0.981466,934.861,0.0928571,
1.3736,0.95909,934.858,0.0859787,
1.3837,0.945204,934.872,0.0723704,
1.3938,0.926079,934.866,0.0760786,
1.4039,0.913486,934.873,0.0656733,
1.414,0.909909,934.883,0.0602635,
1.4241,0.914705,934.899,0.0538216,
1.4342,0.916324,934.91,0.061886,
1.4443,0.923456,934.921,0.0575021,
1.4544,0.937418,934.937,0.0576577,
1.4645,0.957282,934.958,0.0569231,
1.4746,0.979815,934.977,0.0637511,
1.4847,1.00038,934.995,0.0641113,
1.4948,1.02505,935.014,0.0685275,
1.5049,1.04609,935.032,0.0791806,
1.515,1.0693,935.049,0.0885645,
1.5251,1.09478,935.068,0.103014,
1.5352,1.1118,935.083,0.10642,
1.5453,1.12522,935.093,0.1066,
1.5554,1.13193,935.101,0.103743,
1.5655,1.1421,935.109,0.100263,
1.5756,1.14426,935.114,0.106998,
1.5857,1.14105,935.111,0.0882549,
1.5958,1.13208,935.111,0.0813575,
1.6059,1.1236,935.111,0.0879868,
1.616,1.10668,935.101,0.0957548,
1.6261,1.0858,935.089,0.0948271,
1.6362,1.07188,935.086,0.082941,
1.6463,1.03981,935.071,0.0832041,
1.6564,1.01547,935.056,0.0837667,
1.6665,0.984997,935.043,0.0851879,
1.6766,0.961242,935.033,0.0742728,
1.6867,0.947268,935.032,0.0731825,
1.6968,0.921314,935.026,0.0542274,
1.7069,0.903294,935.012,0.0501122,
1.717,0.88492,935.002,0.0504008,
1.7271,0.879477,935.001,0.0507707,
1.7372,0.880402,935.007,0.0475512,
1.7473,0.875476,935.008,0.0452465,
1.7574,0.881626,935.014,0.0380385,
1.7675,0.887316,935.022,0.0315354,
1.7776,0.897682,935.032,0.043702,
1.7877,0.908928,935.039,0.0422649,
1.7978,0.92913,935.054,0.0396158,
1.8079,0.953243,935.07,0.0486047,
1.818,0.974887,935.085,0.0599437,
1.8281,0.992652,935.097,0.0585032,
1.8382,1.01246,935.108,0.0553133,
1.8483,1.03143,935.118,0.0585605,
1.8584,1.04553,935.123,0.0633484,
1.8685,1.05543,935.129,0.0589696,
1.8786,1.05886,935.13,0.0578511,
1.8887,1.06656,935.134,0.0570119,
1.8988,1.07147,935.136,0.062485,
1.9089,1.06898,935.132,0.0733487,
1.919,1.06701,935.132,0.0827241,
1.9291,1.05718,935.123,0.0979861,
1.9392,1.04207,935.111,0.0854405,
1.9493,1.02934,935.11,0.0780323,
1.9594,1.01625,935.102,0.0736861,
1.9695,0.998736,935.086,0.0642658,
1.9796,0.977245,935.076,0.0575814,
1.9897,0.963231,935.076,0.0454457,
1.9998,0.945596,935.056,0.0292973,
2.0099,0.934327,935.048,0.0330563,
2.02,0.925214,935.05,0.0231672,
2.0301,0.918038,935.042,0.0134392,
2.0402,0.911708,935.04,0.0118049,
2.0503,0.909789,935.04,0.0169283,
2.0604,0.911411,935.043,0.0185426,
2.0705,0.915527,935.046,0.0184285,
2.0806,0.929346,935.052,0.0215385,
2.0907,0.936516,935.057,0.0369676,
2.1008,0.950884,935.067,0.0427079,
2.1109,0.966634,935.076,0.049668,
2.121,0.981702,935.084,0.0538712,
2.1311,0.999908,935.094,0.0550953,
2.1412,1.01347,935.102,0.0580476,
2.1513,1.03136,935.112,0.0644553,
2.1614,1.04945,935.122,0.0702775,
2.1715,1.06197,935.127,0.07886,
2.1816,1.07503,935.135,0.0781336,
2.1917,1.0804,935.139,0.0737531,
2.2018,1.08386,935.138,0.0652975,
2.2119,1.08757,935.141,0.0719996,
2.222,1.08676,935.14,0.0651521,
2.2321,1.08412,935.139,0.0634941,
2.2422,1.07725,935.134,0.0646066,
2.2523,1.06413,935.13,0.0577465,
2.2624,1.0513,935.122,0.06131,
2.2725,1.03733,935.112,0.0530448,
2.2826,1.02353,935.106,0.0386341,
2.2927,1.00468,935.096,0.0383574,
2.3028,0.985472,935.084,0.034363,
2.3129,0.966614,935.077,0.026498,
2.323,0.95536,935.071,0.0168053,
2.3331,0.934955,935.061,0.0109907,
2.3432,0.925432,935.058,0.0145879,
2.3533,0.917886,935.056,0.0232799,
2.3634,0.906789,935.051,0.0323046,
2.3735,0.906231,935.049,0.0249984,
2.3836,0.900901,935.051,0.0201342,
2.3937,0.90545,935.051,0.0151431,
2.4038,0.909833,935.055,0.02394,
2.4139,0.9169,935.06,0.0147399,
2.424,0.934939,935.071,0.000521701,
2.4341,0.94417,935.078,0.00735205,
2.4442,0.958774,935.085,-0.00103174,
2.4543,0.967926,935.091,0.00133375,
2.4644,0.981083,935.097,0.00788568,
2.4745,1.00749,935.11,0.0260817,
2.4846,1.01693,935.117,0.0469996,
2.4947,1.03186,935.124,0.051741,
2.5048,1.03713,935.127,0.0560854,
2.5149,1.04495,935.13,0.0686218,
2.525,1.05111,935.133,0.0864607,
2.5351,1.05187,935.13,0.0944685,
2.5452,1.05065,935.131,0.089501,
2.5553,1.04587,935.125,0.0833953,
2.5654,1.03398,935.123,0.0682581,
2.5755,1.02418,935.115,0.073227,
2.5856,1.00958,935.111,0.064274,
2.5957,1.00234,935.101,0.0664627,
2.6058,0.986818,935.099,0.0573857,
2.6159,0.967694,935.084,0.0488331,
2.626,0.950412,935.074,0.0579618,
2.6361,0.942698,935.074,0.0499755,
2.6462,0.930444,935.071,0.0575187,
2.6563,0.916756,935.063,0.0597208,
2.6664,0.912803,935.063,0.0557764,
2.6765,0.908972,935.063,0.0699119,
2.6866,0.902912,935.058,0.0702216,
2.6967,0.900901,935.057,0.0733928,
2.7068,0.903526,935.057,0.0600727,
2.7169,0.914685,935.065,0.0563831,
2.727,0.917299,935.068,0.0475361,
2.7371,0.924134,935.072,0.0549467,
2.7472,0.934905,935.079,0.0676558,
2.7573,0.945665,935.081,0.0680563,
2.7674,0.95647,935.091,0.0666203,
2.7775,0.968707,935.097,0.0752516,
2.7876,0.986055,935.106,0.0784262,
2.7977,0.99967,935.114,0.0912424,
2.8078,1.00799,935.118,0.0969605,
2.8179,1.01494,935.12,0.105998,
2.828,1.01927,935.123,0.100678,
2.8381,1.02253,935.124,0.102876,
2.8482,1.02197,935.127,0.0878884,
2.8583,1.02333,935.128,0.0925752,
2.8684,1.01972,935.124,0.103798,
2.8785,1.01449,935.12,0.108114,
2.8886,1.00673,935.114,0.110799,
2.8987,0.999523,935.113,0.125311,
2.9088,0.988498,935.102,0.125507,
2.9189,0.975622,935.099,0.115688,
2.929,0.967708,935.09,0.112178,
2.9391,0.95901,935.09,0.0956897,
2.9492,0.948929,935.082,0.0912093,
2.9593,0.940169,935.078,0.0969671,
2.9694,0.927566,935.072,0.102953,
2.9795,0.92426,935.07,0.107414,
2.9896,0.917051,935.066,0.101437,
2.9997,0.911535,935.062,0.093184,
3.0098,0.913154,935.066,0.0931933,
3.0199,0.913449,935.065,0.0844302,
3.03,0.91626,935.07,0.0854394,
3.0401,0.922342,935.072,0.0955643,
3.0502,0.927883,935.075,0.0934009,
3.0603,0.934149,935.08,0.0934075,
3.0704,0.944701,935.086,0.0903735,
3.0805,0.956027,935.092,0.0976459,
3.0906,0.966551,935.099,0.103742,
3.1007,0.975178,935.102,0.108425,
3.1108,0.979829,935.106,0.10052,
3.1209,0.98795,935.114,0.0921111,
3.131,0.995311,935.114,0.0913933,
3.1411,1.00085,935.118,0.0869503,
3.1512,1.00303,935.12,0.0909007,
3.1613,0.999355,935.117,0.104232,
3.1714,1.00256,935.122,0.106614,
3.1815,0.998017,935.117,0.12099,
3.1916,0.990004,935.113,0.117608,
3.2017,0.988242,935.116,0.108726,
3.2118,0.977681,935.109,0.108818,
3.2219,0.969258,935.106,0.122144,
3.232,0.954669,935.097,0.11855,
3.2421,0.945877,935.096,0.105027,
3.2522,0.938991,935.091,0.109095,
