Time,FP_FrontLeft_Fx,FP_FrontLeft_Fy,FP_FrontLeft_Fz,
0.0101,-1.06866e-11,-27.2472,0,
0.0202,-1.06866e-11,26.6254,0,
0.0303,-1.06866e-11,80.2608,0,
0.0404,-1.06866e-11,131.065,0,
0.0505,-1.06866e-11,178.848,0,
0.0606,-1.06866e-11,223.743,0,
0.0707,-1.06866e-11,265.919,0,
0.0808,-1.06866e-11,305.539,0,
0.0909,-1.06866e-11,342.758,0,
0.101,-1.06866e-11,377.721,0,
0.1111,-1.06866e-11,410.566,0,
0.1212,-1.06866e-11,441.42,0,
0.1313,-1.06866e-11,470.405,0,
0.1414,-1.06866e-11,497.633,0,
0.1515,-1.06866e-11,523.211,0,
0.1616,-1.06866e-11,547.238,0,
0.1717,-1.06866e-11,569.81,0,
0.1818,-1.06866e-11,591.014,0,
0.1919,-1.06866e-11,610.933,0,
0.202,-1.06866e-11,629.644,0,
0.2121,-1.06866e-11,647.222,0,
0.2222,-1.06866e-11,663.735,0,
0.2323,-1.06866e-11,679.247,0,
0.2424,-1.06866e-11,693.818,0,
0.2525,-1.06866e-11,707.507,0,
0.2626,-1.06866e-11,720.366,0,
0.2727,-1.06866e-11,732.446,0,
0.2828,-1.06866e-11,743.794,0,
0.2929,-1.06866e-11,754.454,0,
0.303,-1.06866e-11,764.468,0,
0.3131,-1.06866e-11,773.876,0,
0.3232,-1.06866e-11,782.713,0,
0.3333,-1.06866e-11,791.014,0,
0.3434,2.91227,823.75,-0.0205879,
0.3535,2.70126,839.911,0.130804,
0.3636,2.27321,848.13,0.142139,
0.3737,1.91105,854.34,0.131844,
0.3838,1.50935,860.478,0.117182,
0.3939,1.1434,866.127,0.102426,
0.404,0.805991,871.387,0.0911803,
0.4141,0.525732,876.052,0.0826679,
0.4242,0.272206,880.361,0.0754513,
0.4343,0.0502035,884.287,0.0690482,
0.4444,-0.165712,888.029,0.0690306,
0.4545,-0.373441,891.568,0.0790689,
0.4646,-0.498918,894.37,0.0878387,
0.4747,-0.604687,896.934,0.107493,
0.4848,-0.540726,899.353,0.155005,
0.4949,-0.427463,901.368,0.15903,
0.505,-0.298399,903.373,0.147422,
0.5151,-0.156819,905.43,0.12799,
0.5252,-0.019962,907.413,0.102832,
0.5353,0.107742,909.283,0.0738363,
0.5454,0.2381,911.144,0.0400341,
0.5555,0.38351,913.077,0.0117701,
0.5656,0.521864,914.898,-0.00688172,
0.5757,0.643624,916.454,-0.00742452,
0.5858,0.741515,917.84,0.0347135,
0.5959,0.689608,919.096,0.144341,
0.606,0.545538,920.372,0.188169,
0.6161,0.351492,921.666,0.189025,
0.6262,0.1514,922.93,0.15776,
0.6363,-0.0361984,924.131,0.113607,
0.6464,-0.210194,925.251,0.0709434,
0.6565,-0.375181,926.309,0.0358295,
0.6666,-0.532523,927.298,0.0123921,
0.6767,-0.681629,928.209,0.00100075,
0.6868,-0.821249,929.043,-0.000986541,
0.6969,-0.949113,929.787,0.00630282,
0.707,-1.06916,930.478,0.0197176,
0.7171,-1.18,931.112,0.0343878,
0.7272,-1.26471,931.665,0.0581481,
0.7373,-1.30709,932.196,0.0710741,
0.7474,-1.33428,932.697,0.0753672,
0.7575,-1.34834,933.168,0.076289,
0.7676,-1.34449,933.595,0.0777575,
0.7777,-1.32449,933.971,0.0818336,
0.7878,-1.2983,934.319,0.0812646,
0.7979,-1.26172,934.63,0.0795038,
0.808,-1.21885,934.911,0.0789742,
0.8181,-1.17395,935.172,0.0773211,
0.8282,-1.13018,935.414,0.0731802,
0.8383,-1.08812,935.642,0.0685127,
0.8484,-1.04833,935.856,0.0614713,
0.8585,-1.01492,936.05,0.0572547,
0.8686,-0.985558,936.237,0.04848,
0.8787,-0.955389,936.403,0.0433515,
0.8888,-0.932968,936.569,0.0402592,
0.8989,-0.916261,936.738,0.0367945,
0.909,-0.903609,936.899,0.0352113,
0.9191,-0.898031,937.056,0.0351358,
0.9292,-0.898994,937.204,0.0356291,
0.9393,-0.91341,937.36,0.0346941,
0.9494,-0.935679,937.517,0.0336957,
0.9595,-0.964559,937.671,0.0327451,
0.9696,-0.99866,937.83,0.0312889,
0.9797,-1.03649,937.979,0.0311103,
0.9898,-1.08065,938.137,0.029156,
0.9999,-1.12273,938.285,0.0265036,
1.01,-1.16204,938.421,0.0257656,
1.0201,-1.20263,938.559,0.0235804,
1.0302,-1.24068,938.685,0.022226,
1.0403,-1.27428,938.804,0.0210159,
1.0504,-1.30237,938.908,0.0200409,
1.0605,-1.32608,939.003,0.0187896,
1.0706,-1.34437,939.092,0.0160139,
1.0807,-1.35397,939.164,0.0151065,
1.0908,-1.35635,939.228,0.0128325,
1.1009,-1.35157,939.279,0.0104951,
1.111,-1.34067,939.321,0.00880321,
1.1211,-1.32683,939.357,0.00707801,
1.1312,-1.30823,939.382,0.00546903,
1.1413,-1.28666,939.402,0.00380962,
1.1514,-1.26101,939.409,0.0044835,
1.1615,-1.2342,939.415,0.003152,
1.1716,-1.20732,939.419,0.0011912,
1.1817,-1.17915,939.421,0.000198238,
1.1918,-1.15272,939.421,0.000481357,
1.2019,-1.12913,939.421,0.000627764,
1.212,-1.10907,939.426,0.000490483,
1.2221,-1.09307,939.433,0.000292794,
1.2322,-1.08175,939.445,-0.000612096,
1.2423,-1.07492,939.458,8.1072e-05,
1.2524,-1.07415,939.478,-0.000208737,
1.2625,-1.07894,939.502,-0.00104666,
1.2726,-1.08851,939.528,0.00011775,
1.2827,-1.10374,939.562,0.000106046,
1.2928,-1.12181,939.597,0.000526662,
1.3029,-1.14591,939.642,-0.00105486,
1.313,-1.17115,939.685,-0.00152276,
1.3231,-1.19658,939.726,-0.000938755,
1.3332,-1.22538,939.774,-0.00209951,
1.3433,-1.25079,939.814,-0.00256817,
1.3534,-1.27694,939.858,-0.00430093,
1.3635,-1.29894,939.893,-0.00305437,
1.3736,-1.31922,939.928,-0.00528832,
1.3837,-1.33556,939.96,-0.00746462,
1.3938,-1.34427,939.979,-0.00789429,
1.4039,-1.35106,939.995,-0.00777918,
1.414,-1.3516,940.007,-0.00970618,
1.4241,-1.3478,940.009,-0.0105706,
1.4342,-1.33831,940.008,-0.0105038,
1.4443,-1.32535,939.998,-0.0112366,
1.4544,-1.30867,939.988,-0.0113497,
1.4645,-1.2905,939.976,-0.0133303,
1.4746,-1.269,939.956,-0.0128131,
1.4847,-1.24637,939.938,-0.0140102,
1.4948,-1.2208,939.912,-0.0127451,
1.5049,-1.19689,939.89,-0.0134801,
1.515,-1.17449,939.868,-0.0130963,
1.5251,-1.15417,939.85,-0.0135206,
1.5352,-1.13905,939.838,-0.0139912,
1.5453,-1.12544,939.823,-0.0126038,
1.5554,-1.11629,939.816,-0.0126573,
1.5655,-1.11178,939.813,-0.0121968,
1.5756,-1.11075,939.815,-0.0127114,
1.5857,-1.1156,939.821,-0.010893,
1.5958,-1.12359,939.833,-0.0112405,
1.6059,-1.13643,939.848,-0.010998,
1.616,-1.15181,939.869,-0.0104944,
1.6261,-1.17061,939.892,-0.0115459,
1.6362,-1.19035,939.915,-0.0102844,
1.6463,-1.21254,939.946,-0.0124508,
1.6564,-1.23314,939.968,-0.010696,
1.6665,-1.25482,939.997,-0.0128358,
1.6766,-1.27509,940.024,-0.0140652,
1.6867,-1.2925,940.047,-0.0151055,
1.6968,-1.3085,940.07,-0.0178153,
1.7069,-1.31768,940.082,-0.0168432,
1.717,-1.32546,940.095,-0.018357,
1.7271,-1.3304,940.105,-0.0194244,
1.7372,-1.32943,940.106,-0.0207375,
1.7473,-1.32442,940.104,-0.021534,
1.7574,-1.31623,940.096,-0.0213385,
1.7675,-1.30367,940.083,-0.0224017,
1.7776,-1.289,940.069,-0.02202,
1.7877,-1.27098,940.048,-0.0207537,
1.7978,-1.25222,940.03,-0.0222495,
1.8079,-1.23289,940.011,-0.0240323,
1.818,-1.21121,939.986,-0.0235863,
1.8281,-1.19114,939.966,-0.0227938,
1.8382,-1.17386,939.946,-0.0232241,
1.8483,-1.15789,939.928,-0.0228999,
1.8584,-1.14619,939.918,-0.0236366,
1.8685,-1.13593,939.905,-0.0218907,
1.8786,-1.13002,939.899,-0.0204048,
1.8887,-1.1275,939.896,-0.0204937,
1.8988,-1.12635,939.893,-0.0194937,
1.9089,-1.13118,939.899,-0.017842,
1.919,-1.1397,939.907,-0.018133,
1.9291,-1.15071,939.919,-0.0172089,
1.9392,-1.16339,939.933,-0.01561,
1.9493,-1.17997,939.952,-0.0162589,
1.9594,-1.19752,939.973,-0.01583,
1.9695,-1.2156,939.996,-0.0171021,
1.9796,-1.23246,940.015,-0.0163957,
1.9897,-1.2489,940.036,-0.0163953,
1.9998,-1.26372,940.055,-0.0171438,
2.0099,-1.27702,940.071,-0.0167771,
2.02,-1.28611,940.082,-0.01656,
2.0301,-1.29225,940.088,-0.0158201,
2.0402,-1.29627,940.095,-0.0157137,
2.0503,-1.2962,940.095,-0.0148883,
2.0604,-1.29332,940.09,-0.014065,
2.0705,-1.28762,940.088,-0.0147703,
2.0806,-1.27844,940.076,-0.0148621,
2.0907,-1.26743,940.067,-0.0159093,
2.1008,-1.25418,940.052,-0.01529,
2.1109,-1.23825,940.033,-0.0150673,
2.121,-1.22327,940.018,-0.0155705,
2.1311,-1.20498,939.995,-0.0140395,
2.1412,-1.18892,939.98,-0.0147849,
2.1513,-1.17206,939.961,-0.0140126,
2.1614,-1.15711,939.943,-0.0139306,
2.1715,-1.14619,939.932,-0.014412,
2.1816,-1.13602,939.918,-0.0127254,
2.1917,-1.1292,939.911,-0.0130816,
2.2018,-1.12512,939.906,-0.0123365,
2.2119,-1.12424,939.904,-0.012768,
2.222,-1.12532,939.906,-0.0119526,
2.2321,-1.1308,939.911,-0.0115208,
2.2422,-1.13863,939.92,-0.0120848,
2.2523,-1.14765,939.93,-0.0112852,
2.2624,-1.16044,939.945,-0.0115403,
2.2725,-1.17334,939.959,-0.0116512,
2.2826,-1.19027,939.98,-0.0125756,
2.2927,-1.20215,939.995,-0.0122254,
2.3028,-1.21842,940.013,-0.0133599,
2.3129,-1.23109,940.029,-0.0121472,
2.323,-1.24433,940.044,-0.0148348,
2.3331,-1.25442,940.059,-0.0146871,
2.3432,-1.26273,940.069,-0.0155884,
2.3533,-1.26951,940.076,-0.0162316,
2.3634,-1.27194,940.085,-0.0187895,
2.3735,-1.27106,940.08,-0.0179302,
2.3836,-1.26962,940.086,-0.0194986,
2.3937,-1.26493,940.079,-0.0192147,
2.4038,-1.2547,940.067,-0.0190817,
2.4139,-1.24441,940.061,-0.0209358,
2.424,-1.23053,940.039,-0.0187762,
2.4341,-1.21999,940.037,-0.0216811,
2.4442,-1.20339,940.013,-0.0182269,
2.4543,-1.18883,939.996,-0.018002,
2.4644,-1.17512,939.984,-0.019495,
2.4745,-1.16235,939.965,-0.0181662,
2.4846,-1.15243,939.959,-0.0192456,
2.4947,-1.14168,939.942,-0.0164584,
2.5048,-1.13306,939.931,-0.0164045,
2.5149,-1.1268,939.924,-0.0151874,
2.525,-1.12453,939.921,-0.0145179,
2.5351,-1.12556,939.923,-0.0139904,
2.5452,-1.12914,939.928,-0.0138445,
2.5553,-1.13391,939.931,-0.0140009,
2.5654,-1.14184,939.941,-0.0140327,
2.5755,-1.15184,939.948,-0.0131624,
2.5856,-1.16285,939.964,-0.0138625,
2.5957,-1.17667,939.983,-0.0156096,
2.6058,-1.18779,939.996,-0.01562,
2.6159,-1.2001,940.012,-0.0160904,
2.626,-1.21044,940.023,-0.014837,
2.6361,-1.22148,940.037,-0.017212,
2.6462,-1.23087,940.048,-0.01657,
2.6563,-1.23614,940.053,-0.0164947,
2.6664,-1.24108,940.058,-0.0165496,
2.6765,-1.24548,940.069,-0.0185921,
2.6866,-1.24469,940.066,-0.0174965,
2.6967,-1.24255,940.065,-0.0163948,
2.7068,-1.23955,940.065,-0.0189417,
2.7169,-1.23336,940.056,-0.0185873,
2.727,-1.22656,940.054,-0.0195635,
2.7371,-1.21673,940.039,-0.0173689,
2.7472,-1.20591,940.029,-0.0177211,
2.7573,-1.19505,940.017,-0.0181306,
2.7674,-1.181,939.999,-0.0164545,
2.7775,-1.16999,939.988,-0.0168766,
2.7876,-1.15949,939.975,-0.0163068,
2.7977,-1.14878,939.964,-0.0167273,
2.8078,-1.14039,939.954,-0.0163044,
2.8179,-1.1311,939.942,-0.0152906,
2.828,-1.12766,939.94,-0.0156171,
2.8381,-1.12474,939.937,-0.0147231,
2.8482,-1.12333,939.933,-0.014463,
2.8583,-1.12445,939.935,-0.0143267,
2.8684,-1.12825,939.941,-0.0156547,
2.8785,-1.13303,939.943,-0.0137366,
2.8886,-1.14175,939.957,-0.0151816,
2.8987,-1.14859,939.964,-0.0147777,
2.9088,-1.15684,939.973,-0.0140492,
2.9189,-1.16746,939.985,-0.0142994,
2.929,-1.17435,939.991,-0.0129552,
2.9391,-1.18709,940.01,-0.0154263,
2.9492,-1.19476,940.019,-0.014329,
2.9593,-1.2023,940.027,-0.0142446,
2.9694,-1.20941,940.037,-0.0144877,
2.9795,-1.21359,940.044,-0.016151,
2.9896,-1.21793,940.05,-0.0158061,
2.9997,-1.21861,940.051,-0.0153315,
3.0098,-1.21917,940.053,-0.0158338,
3.0199,-1.2167,940.052,-0.0156417,
3.03,-1.21266,940.048,-0.0168879,
3.0401,-1.2054,940.041,-0.0161714,
3.0502,-1.19869,940.032,-0.0156768,
